incident_id,incident_title,application_module,severity,priority,reported_datetime,environment,incident_status,assigned_team,assigned_engineer,root_cause,resolution_summary,resolved_datetime,sla_hours,sla_breached,related_transaction_id,related_release_id
INC00002556,Accounts service issue - SERVICE_UNAVAILABLE,Accounts,SEV3,P3,2023-07-10 12:11:49,UAT,RESOLVED,SRE,ENG0017,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-07-10 17:55:16,24,N,TXN0000002905,REL0165
INC00002557,Accounts service issue - INVALID_CUSTOMER,Accounts,SEV4,P4,2023-12-01 21:21:50,PRODUCTION,RESOLVED,Platform Engineering,ENG0216,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2023-12-02 23:13:22,72,N,TXN0000018140,REL0227
INC00002558,Cards service issue - SETTLEMENT_FAILURE,Cards,SEV3,P3,2025-11-01 04:28:22,SIT,ON_HOLD,Platform Engineering,ENG0255,,,,24,Y,TXN0000001341,REL0172
INC00002559,Fraud Monitoring service issue - KYC_BLOCK,Fraud Monitoring,SEV3,P3,2023-06-07 05:50:02,PRODUCTION,ON_HOLD,Lending,ENG0075,,,,24,Y,TXN0000012401,REL0227
INC00002560,Customer Onboarding service issue - KYC_BLOCK,Customer Onboarding,SEV4,P4,2024-02-18 20:57:02,PRODUCTION,OPEN,Payments,ENG0229,,,,72,Y,TXN0000013814,REL0279
INC00002561,Customer Onboarding service issue - INVALID_BENEFICIARY,Customer Onboarding,SEV3,P3,2023-08-21 07:21:54,PRODUCTION,OPEN,Lending,ENG0112,,,,24,Y,TXN0000021300,REL0316
INC00002562,Statements service issue - SERVICE_UNAVAILABLE,Statements,SEV2,P2,2025-02-23 03:44:12,UAT,CLOSED,Platform Engineering,ENG0298,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2025-02-23 07:14:51,8,N,,REL0307
INC00002563,UPI service issue - INVALID_CUSTOMER,UPI,SEV4,P4,2024-05-26 04:24:00,UAT,OPEN,Lending,ENG0190,,,,72,Y,,REL0142
INC00002564,Cards service issue - SETTLEMENT_FAILURE,Cards,SEV4,P4,2025-09-07 03:47:14,PRODUCTION,RESOLVED,QA Automation,ENG0037,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-09-12 19:59:25,72,Y,TXN0000009682,REL0206
INC00002565,Statements service issue - KYC_BLOCK,Statements,SEV2,P2,2025-01-29 10:20:11,PRODUCTION,CLOSED,Cards,ENG0046,Network Failure,Resolved by addressing network failure and validating impacted service.,2025-01-29 10:55:33,8,N,TXN0000019537,REL0215
INC00002566,Notifications service issue - KYC_BLOCK,Notifications,SEV3,P3,2023-11-14 21:39:41,SIT,IN_PROGRESS,SRE,ENG0231,,,,24,Y,TXN0000003895,REL0234
INC00002567,Loans service issue - INVALID_CUSTOMER,Loans,SEV2,P2,2023-11-06 07:40:10,PRODUCTION,RESOLVED,Fraud & Risk,ENG0200,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2023-11-06 22:04:09,8,Y,TXN0000009608,REL0279
INC00002568,Cards service issue - INSUFFICIENT_BALANCE,Cards,SEV4,P4,2023-12-17 22:23:23,SIT,IN_PROGRESS,KYC & Onboarding,ENG0167,,,,72,Y,,REL0349
INC00002569,KYC service issue - DUPLICATE_TRANSACTION,KYC,SEV4,P4,2023-11-14 07:58:31,PRODUCTION,OPEN,KYC & Onboarding,ENG0004,,,,72,Y,TXN0000010621,REL0334
INC00002570,Login service issue - SETTLEMENT_FAILURE,Login,SEV3,P3,2026-01-22 04:01:44,PRODUCTION,IN_PROGRESS,Fraud & Risk,ENG0090,,,,24,Y,,REL0258
INC00002571,Statements service issue - AUTH_FAILURE,Statements,SEV2,P2,2024-01-19 16:54:03,PRODUCTION,CLOSED,Fraud & Risk,ENG0165,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2024-01-19 18:21:12,8,N,,REL0307
INC00002572,KYC service issue - UPSTREAM_TIMEOUT,KYC,SEV4,P4,2023-04-08 15:47:08,PRODUCTION,RESOLVED,Cards,ENG0183,Database Lock,Resolved by addressing database lock and validating impacted service.,2023-04-11 21:26:43,72,Y,,REL0158
INC00002573,Notifications service issue - RATE_LIMIT,Notifications,SEV4,P4,2024-09-22 11:16:40,DEV,RESOLVED,Cards,ENG0014,Database Lock,Resolved by addressing database lock and validating impacted service.,2024-09-26 14:30:40,72,Y,,REL0126
INC00002574,Fraud Monitoring service issue - ACCOUNT_NOT_FOUND,Fraud Monitoring,SEV4,P4,2024-09-16 18:24:34,PRODUCTION,CLOSED,Payments,ENG0086,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2024-09-25 00:49:32,72,Y,TXN0000020266,REL0175
INC00002575,API Gateway service issue - DUPLICATE_TRANSACTION,API Gateway,SEV3,P3,2025-03-18 12:10:22,PRODUCTION,RESOLVED,Digital Banking,ENG0004,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-03-20 20:57:23,24,Y,TXN0000004541,REL0103
INC00002576,Accounts service issue - KYC_BLOCK,Accounts,SEV3,P3,2025-08-03 17:23:07,PRODUCTION,RESOLVED,Cards,ENG0164,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2025-08-06 14:09:51,24,Y,TXN0000000673,REL0148
INC00002577,Loans service issue - INSUFFICIENT_BALANCE,Loans,SEV4,P4,2025-01-23 08:42:33,UAT,IN_PROGRESS,Platform Engineering,ENG0196,,,,72,Y,TXN0000010188,REL0281
INC00002578,Customer Onboarding service issue - AUTH_FAILURE,Customer Onboarding,SEV3,P3,2025-04-03 04:24:13,PRODUCTION,CLOSED,SRE,ENG0101,Network Failure,Resolved by addressing network failure and validating impacted service.,2025-04-05 09:43:56,24,Y,TXN0000011525,REL0200
INC00002579,Cards service issue - KYC_BLOCK,Cards,SEV4,P4,2023-03-08 13:03:01,SIT,OPEN,KYC & Onboarding,ENG0081,,,,72,Y,,REL0328
INC00002580,Fraud Monitoring service issue - RATE_LIMIT,Fraud Monitoring,SEV3,P3,2026-05-12 22:50:38,SIT,CLOSED,KYC & Onboarding,ENG0280,Code Defect,Resolved by addressing code defect and validating impacted service.,2026-05-15 21:04:08,24,Y,,REL0341
INC00002581,Notifications service issue - SETTLEMENT_FAILURE,Notifications,SEV4,P4,2026-03-13 05:43:08,UAT,OPEN,Digital Banking,ENG0105,,,,72,Y,,REL0228
INC00002582,UPI service issue - RATE_LIMIT,UPI,SEV4,P4,2025-06-19 03:15:45,UAT,CLOSED,SRE,ENG0095,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-06-26 07:10:16,72,Y,TXN0000004567,REL0273
INC00002583,Login service issue - ACCOUNT_NOT_FOUND,Login,SEV2,P2,2023-12-12 11:56:46,PRODUCTION,OPEN,Payments,ENG0238,,,,8,Y,TXN0000006444,REL0136
INC00002584,KYC service issue - DUPLICATE_TRANSACTION,KYC,SEV4,P4,2024-04-30 15:51:17,PRODUCTION,IN_PROGRESS,Payments,ENG0117,,,,72,Y,TXN0000023785,REL0241
INC00002585,Cards service issue - SERVICE_UNAVAILABLE,Cards,SEV4,P4,2023-08-04 00:57:00,PRODUCTION,RESOLVED,Cards,ENG0232,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-08-06 23:35:30,72,N,,REL0163
INC00002586,API Gateway service issue - KYC_BLOCK,API Gateway,SEV3,P3,2024-10-27 12:52:15,PRODUCTION,CLOSED,SRE,ENG0083,Network Failure,Resolved by addressing network failure and validating impacted service.,2024-10-30 10:48:16,24,Y,,REL0257
INC00002587,Payments service issue - UPSTREAM_TIMEOUT,Payments,SEV4,P4,2025-08-01 11:03:28,PRODUCTION,IN_PROGRESS,SRE,ENG0179,,,,72,Y,TXN0000016053,REL0322
INC00002588,Fraud Monitoring service issue - INSUFFICIENT_BALANCE,Fraud Monitoring,SEV4,P4,2023-07-17 23:35:58,PRODUCTION,RESOLVED,Lending,ENG0237,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-07-22 20:15:18,72,Y,,REL0173
INC00002589,UPI service issue - DATABASE_ERROR,UPI,SEV4,P4,2026-04-19 12:26:45,PRODUCTION,RESOLVED,Payments,ENG0120,Code Defect,Resolved by addressing code defect and validating impacted service.,2026-04-26 16:21:16,72,Y,,REL0279
INC00002590,Fraud Monitoring service issue - DUPLICATE_TRANSACTION,Fraud Monitoring,SEV4,P4,2023-06-05 23:31:14,SIT,RESOLVED,Cards,ENG0197,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2023-06-12 12:32:33,72,Y,,REL0236
INC00002591,Fraud Monitoring service issue - INVALID_CUSTOMER,Fraud Monitoring,SEV4,P4,2025-07-23 08:18:34,PRODUCTION,RESOLVED,Lending,ENG0262,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2025-07-27 00:37:58,72,Y,,REL0337
INC00002592,Customer Onboarding service issue - SETTLEMENT_FAILURE,Customer Onboarding,SEV4,P4,2025-02-28 17:42:15,PRODUCTION,RESOLVED,Lending,ENG0155,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-03-08 11:52:26,72,Y,TXN0000002612,REL0310
INC00002593,Accounts service issue - UPSTREAM_TIMEOUT,Accounts,SEV4,P4,2023-03-13 12:19:45,PRODUCTION,CLOSED,KYC & Onboarding,ENG0237,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2023-03-18 16:58:05,72,Y,,REL0219
INC00002594,KYC service issue - ACCOUNT_NOT_FOUND,KYC,SEV3,P3,2023-05-03 08:51:27,PRODUCTION,IN_PROGRESS,Cards,ENG0273,,,,24,Y,,REL0198
INC00002595,Payments service issue - INVALID_CUSTOMER,Payments,SEV3,P3,2026-03-25 03:38:24,PRODUCTION,CLOSED,QA Automation,ENG0148,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2026-03-27 08:55:10,24,Y,TXN0000017923,REL0262
INC00002596,Notifications service issue - UPSTREAM_TIMEOUT,Notifications,SEV3,P3,2026-01-02 21:51:06,DEV,RESOLVED,Payments,ENG0163,Database Lock,Resolved by addressing database lock and validating impacted service.,2026-01-04 03:27:13,24,Y,TXN0000006151,REL0138
INC00002597,UPI service issue - INSUFFICIENT_BALANCE,UPI,SEV4,P4,2024-12-15 00:01:12,PRODUCTION,RESOLVED,SRE,ENG0040,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2024-12-16 23:12:36,72,N,,REL0259
INC00002598,Notifications service issue - INVALID_CUSTOMER,Notifications,SEV3,P3,2024-06-19 14:05:38,PRODUCTION,CLOSED,QA Automation,ENG0117,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-06-19 20:48:25,24,N,TXN0000010635,REL0180
INC00002599,UPI service issue - KYC_BLOCK,UPI,SEV4,P4,2025-08-31 05:32:35,SIT,ON_HOLD,QA Automation,ENG0244,,,,72,Y,,REL0295
INC00002600,Statements service issue - UPSTREAM_TIMEOUT,Statements,SEV4,P4,2023-12-15 22:07:29,PRODUCTION,RESOLVED,SRE,ENG0102,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2023-12-19 05:39:57,72,Y,,REL0236
INC00002601,UPI service issue - DUPLICATE_TRANSACTION,UPI,SEV4,P4,2025-01-14 01:02:54,PRODUCTION,RESOLVED,Platform Engineering,ENG0156,Database Lock,Resolved by addressing database lock and validating impacted service.,2025-01-22 18:46:31,72,Y,,REL0208
INC00002602,Fraud Monitoring service issue - RATE_LIMIT,Fraud Monitoring,SEV3,P3,2025-04-16 03:34:34,UAT,RESOLVED,Payments,ENG0235,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-04-17 03:52:53,24,Y,,REL0278
INC00002603,UPI service issue - INSUFFICIENT_BALANCE,UPI,SEV4,P4,2023-01-27 05:37:31,PRODUCTION,IN_PROGRESS,Payments,ENG0098,,,,72,Y,,REL0264
INC00002604,API Gateway service issue - SERVICE_UNAVAILABLE,API Gateway,SEV3,P3,2026-01-14 16:37:23,PRODUCTION,RESOLVED,Digital Banking,ENG0110,Network Failure,Resolved by addressing network failure and validating impacted service.,2026-01-16 02:51:59,24,Y,TXN0000015913,REL0138
INC00002605,Cards service issue - INVALID_CUSTOMER,Cards,SEV2,P2,2023-09-16 17:46:18,UAT,RESOLVED,Lending,ENG0033,Network Failure,Resolved by addressing network failure and validating impacted service.,2023-09-17 03:05:37,8,Y,TXN0000023295,REL0215
INC00002606,KYC service issue - INVALID_CUSTOMER,KYC,SEV4,P4,2024-05-09 12:34:04,PRODUCTION,OPEN,Platform Engineering,ENG0261,,,,72,Y,TXN0000016620,REL0288
INC00002607,KYC service issue - RATE_LIMIT,KYC,SEV3,P3,2025-12-30 14:38:39,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0090,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-12-30 20:31:39,24,N,,REL0337
INC00002608,Loans service issue - INVALID_CUSTOMER,Loans,SEV4,P4,2025-05-10 23:52:13,PRODUCTION,ON_HOLD,Payments,ENG0234,,,,72,Y,TXN0000019834,REL0111
INC00002609,Login service issue - INVALID_CUSTOMER,Login,SEV3,P3,2023-12-28 12:35:23,PRODUCTION,RESOLVED,Platform Engineering,ENG0252,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2023-12-29 04:09:34,24,N,TXN0000020707,REL0208
INC00002610,Notifications service issue - AUTH_FAILURE,Notifications,SEV1,P1,2025-07-19 21:48:18,DEV,RESOLVED,Cards,ENG0249,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-07-20 05:29:39,4,Y,,REL0195
INC00002611,Statements service issue - ACCOUNT_NOT_FOUND,Statements,SEV4,P4,2025-12-12 16:30:02,PRODUCTION,RESOLVED,Digital Banking,ENG0006,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2025-12-12 21:14:37,72,N,TXN0000015417,REL0328
INC00002612,Cards service issue - DUPLICATE_TRANSACTION,Cards,SEV4,P4,2026-05-12 20:53:23,PRODUCTION,CLOSED,KYC & Onboarding,ENG0294,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2026-05-15 14:43:55,72,N,TXN0000013420,REL0266
INC00002613,UPI service issue - AUTH_FAILURE,UPI,SEV2,P2,2026-04-15 06:17:27,PRODUCTION,IN_PROGRESS,Payments,ENG0178,,,,8,Y,TXN0000007778,REL0222
INC00002614,Notifications service issue - ACCOUNT_NOT_FOUND,Notifications,SEV3,P3,2025-06-13 22:50:09,PRODUCTION,RESOLVED,Payments,ENG0095,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2025-06-16 09:36:15,24,Y,TXN0000017923,REL0182
INC00002615,API Gateway service issue - SERVICE_UNAVAILABLE,API Gateway,SEV3,P3,2025-04-27 04:12:59,PRODUCTION,CLOSED,Cards,ENG0276,Network Failure,Resolved by addressing network failure and validating impacted service.,2025-04-29 01:24:53,24,Y,TXN0000023248,REL0117
INC00002616,Login service issue - UPSTREAM_TIMEOUT,Login,SEV2,P2,2025-07-21 06:25:29,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0039,Database Lock,Resolved by addressing database lock and validating impacted service.,2025-07-21 08:49:25,8,N,TXN0000009124,REL0108
INC00002617,API Gateway service issue - AUTH_FAILURE,API Gateway,SEV4,P4,2024-10-12 16:23:21,PRODUCTION,CLOSED,KYC & Onboarding,ENG0084,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2024-10-21 12:51:22,72,Y,,REL0281
INC00002618,KYC service issue - ACCOUNT_NOT_FOUND,KYC,SEV3,P3,2024-01-07 11:03:10,SIT,IN_PROGRESS,KYC & Onboarding,ENG0007,,,,24,Y,TXN0000000600,REL0229
INC00002619,Cards service issue - SETTLEMENT_FAILURE,Cards,SEV4,P4,2023-02-28 07:45:26,SIT,OPEN,Cards,ENG0055,,,,72,Y,TXN0000018966,REL0304
INC00002620,Login service issue - AUTH_FAILURE,Login,SEV4,P4,2025-11-30 11:19:34,UAT,CLOSED,QA Automation,ENG0044,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-12-03 16:17:21,72,Y,TXN0000016458,REL0247
INC00002621,Loans service issue - KYC_BLOCK,Loans,SEV4,P4,2025-11-09 01:16:31,PRODUCTION,CLOSED,Cards,ENG0282,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-11-12 06:51:06,72,Y,TXN0000022315,REL0266
INC00002622,API Gateway service issue - AUTH_FAILURE,API Gateway,SEV4,P4,2026-06-09 03:55:56,PRODUCTION,RESOLVED,Lending,ENG0168,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2026-06-10 01:29:18,72,N,TXN0000020669,REL0113
INC00002623,Cards service issue - INVALID_BENEFICIARY,Cards,SEV3,P3,2024-08-05 00:55:40,UAT,IN_PROGRESS,Fraud & Risk,ENG0103,,,,24,Y,TXN0000013608,REL0124
INC00002624,UPI service issue - INVALID_CUSTOMER,UPI,SEV4,P4,2024-06-17 20:04:09,UAT,RESOLVED,Lending,ENG0279,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2024-06-23 21:07:14,72,Y,TXN0000019139,REL0277
INC00002625,Accounts service issue - KYC_BLOCK,Accounts,SEV2,P2,2023-02-19 23:14:11,UAT,RESOLVED,SRE,ENG0198,Network Failure,Resolved by addressing network failure and validating impacted service.,2023-02-20 04:23:00,8,N,TXN0000015552,REL0337
INC00002626,Payments service issue - DUPLICATE_TRANSACTION,Payments,SEV2,P2,2025-02-09 02:31:04,SIT,CLOSED,QA Automation,ENG0298,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-02-10 00:47:27,8,Y,TXN0000015330,REL0138
INC00002627,Notifications service issue - KYC_BLOCK,Notifications,SEV3,P3,2024-07-31 06:52:41,PRODUCTION,CLOSED,Platform Engineering,ENG0174,Network Failure,Resolved by addressing network failure and validating impacted service.,2024-08-02 06:39:18,24,Y,TXN0000021270,REL0130
INC00002628,UPI service issue - INVALID_CUSTOMER,UPI,SEV3,P3,2023-11-06 01:34:34,SIT,IN_PROGRESS,Digital Banking,ENG0010,,,,24,Y,TXN0000024718,REL0274
INC00002629,Notifications service issue - INVALID_BENEFICIARY,Notifications,SEV4,P4,2023-06-08 16:06:05,PRODUCTION,CLOSED,QA Automation,ENG0226,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-06-14 04:37:48,72,Y,TXN0000021129,REL0224
INC00002630,Cards service issue - RATE_LIMIT,Cards,SEV3,P3,2024-05-31 03:15:36,DEV,CLOSED,Fraud & Risk,ENG0056,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2024-06-01 22:14:52,24,Y,TXN0000023813,REL0214
INC00002631,KYC service issue - INSUFFICIENT_BALANCE,KYC,SEV3,P3,2024-05-27 01:59:15,PRODUCTION,RESOLVED,QA Automation,ENG0244,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2024-05-29 09:43:20,24,Y,,REL0211
INC00002632,KYC service issue - DUPLICATE_TRANSACTION,KYC,SEV4,P4,2024-12-31 08:03:49,PRODUCTION,RESOLVED,Fraud & Risk,ENG0096,Network Failure,Resolved by addressing network failure and validating impacted service.,2025-01-09 04:21:48,72,Y,TXN0000003180,REL0339
INC00002633,Notifications service issue - INVALID_CUSTOMER,Notifications,SEV3,P3,2023-05-06 01:29:33,PRODUCTION,CLOSED,Payments,ENG0104,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2023-05-07 22:21:24,24,Y,,REL0256
INC00002634,KYC service issue - ACCOUNT_NOT_FOUND,KYC,SEV4,P4,2024-04-15 14:11:40,PRODUCTION,OPEN,Cards,ENG0233,,,,72,Y,TXN0000015405,REL0155
INC00002635,Notifications service issue - AUTH_FAILURE,Notifications,SEV3,P3,2025-08-12 08:15:50,PRODUCTION,RESOLVED,Lending,ENG0120,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-08-15 06:50:56,24,Y,,REL0133
INC00002636,Payments service issue - DUPLICATE_TRANSACTION,Payments,SEV4,P4,2023-08-25 13:58:30,SIT,IN_PROGRESS,Fraud & Risk,ENG0087,,,,72,Y,,REL0140
INC00002637,Customer Onboarding service issue - DUPLICATE_TRANSACTION,Customer Onboarding,SEV3,P3,2026-04-18 04:53:09,PRODUCTION,OPEN,Cards,ENG0247,,,,24,Y,TXN0000008883,REL0145
INC00002638,Notifications service issue - KYC_BLOCK,Notifications,SEV3,P3,2023-09-29 23:54:14,SIT,IN_PROGRESS,SRE,ENG0038,,,,24,Y,TXN0000002744,REL0271
INC00002639,Statements service issue - DUPLICATE_TRANSACTION,Statements,SEV4,P4,2023-02-09 19:20:33,PRODUCTION,IN_PROGRESS,KYC & Onboarding,ENG0273,,,,72,Y,TXN0000018875,REL0243
INC00002640,Login service issue - SERVICE_UNAVAILABLE,Login,SEV4,P4,2026-05-19 03:34:09,SIT,RESOLVED,SRE,ENG0220,Code Defect,Resolved by addressing code defect and validating impacted service.,2026-05-27 22:00:59,72,Y,TXN0000011322,REL0210
INC00002641,API Gateway service issue - SETTLEMENT_FAILURE,API Gateway,SEV3,P3,2026-02-14 12:09:39,PRODUCTION,RESOLVED,Fraud & Risk,ENG0174,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2026-02-16 22:43:30,24,Y,,REL0153
INC00002642,Statements service issue - SETTLEMENT_FAILURE,Statements,SEV2,P2,2025-12-25 22:49:53,PRODUCTION,IN_PROGRESS,KYC & Onboarding,ENG0079,,,,8,Y,TXN0000014042,REL0245
INC00002643,Payments service issue - SETTLEMENT_FAILURE,Payments,SEV4,P4,2023-05-25 19:04:29,PRODUCTION,RESOLVED,Payments,ENG0045,Network Failure,Resolved by addressing network failure and validating impacted service.,2023-06-03 18:22:09,72,Y,TXN0000014349,REL0129
INC00002644,Payments service issue - INSUFFICIENT_BALANCE,Payments,SEV2,P2,2026-04-19 07:30:29,SIT,OPEN,Fraud & Risk,ENG0127,,,,8,Y,TXN0000024790,REL0321
INC00002645,Statements service issue - DUPLICATE_TRANSACTION,Statements,SEV4,P4,2024-12-29 02:25:36,PRODUCTION,RESOLVED,Digital Banking,ENG0210,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-01-01 10:41:46,72,Y,TXN0000018267,REL0149
INC00002646,API Gateway service issue - DUPLICATE_TRANSACTION,API Gateway,SEV4,P4,2024-03-13 15:58:18,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0157,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-03-14 12:17:29,72,N,TXN0000009201,REL0304
