log_id,timestamp,api_name,endpoint,request_method,response_code,response_time_ms,request_size_bytes,response_size_bytes,server_name,environment,error_code,timeout_flag,transaction_id
API000001395,2025-11-28 18:26:29,TransactionAPI,/api/transactions,PUT,409,230,2913,2013,SRV025,PRODUCTION,E103,N,
API000001396,2025-02-01 02:55:03,LoanAPI,/api/loans,DELETE,504,966,4084,8618,SRV033,PRODUCTION,E105,Y,TXN0000002420
API000001397,2024-07-06 23:14:31,FraudAPI,/api/fraud,GET,409,391,732,2133,SRV034,PRODUCTION,E108,N,TXN0000002728
API000001398,2025-11-05 22:29:35,TransactionAPI,/api/transactions,GET,200,142,2217,5116,SRV004,PRODUCTION,,N,TXN0000000034
API000001399,2023-06-21 14:34:20,StatementAPI,/api/statements,GET,500,68,4994,723,SRV031,PRODUCTION,E104,N,TXN0000020452
API000001400,2023-12-08 15:30:25,PaymentAPI,/api/payments,POST,201,513,1442,8518,SRV034,PRODUCTION,,N,
API000001401,2023-05-04 14:55:13,NotificationAPI,/api/notifications,POST,200,47,4006,4928,SRV013,SIT,,N,TXN0000018792
API000001402,2025-06-18 19:03:33,CustomerAPI,/api/customers,GET,400,577,1583,3838,SRV039,PRODUCTION,E111,N,
API000001403,2023-06-17 15:54:56,CustomerAPI,/api/customers,GET,200,294,1165,5910,SRV027,PRODUCTION,,N,
API000001404,2023-07-13 00:34:50,AuthAPI,/api/auth,PUT,200,184,637,2939,SRV024,UAT,,N,TXN0000016457
API000001405,2024-06-28 08:18:08,PaymentAPI,/api/payments,POST,200,79,1814,4578,SRV021,PRODUCTION,,N,TXN0000023483
API000001406,2023-12-30 08:20:28,AccountAPI,/api/accounts,DELETE,200,118,637,5532,SRV033,PRODUCTION,,N,TXN0000000565
API000001407,2026-07-14 08:24:33,StatementAPI,/api/statements,POST,200,115,4653,1020,SRV001,PRODUCTION,,N,TXN0000014460
API000001408,2024-03-29 14:45:32,AuthAPI,/api/auth,DELETE,200,65,1998,782,SRV014,UAT,,N,TXN0000003561
API000001409,2026-07-02 23:33:03,NotificationAPI,/api/notifications,POST,200,97,3852,361,SRV031,PRODUCTION,,N,
API000001410,2025-06-23 16:09:37,AccountAPI,/api/accounts,GET,200,109,2333,5280,SRV014,PRODUCTION,,N,TXN0000003726
API000001411,2025-12-02 08:20:22,AccountAPI,/api/accounts,PUT,200,363,2899,8479,SRV016,UAT,,N,TXN0000024601
API000001412,2025-09-17 09:33:20,CustomerAPI,/api/customers,GET,200,239,4312,1979,SRV032,PRODUCTION,,N,
API000001413,2026-02-10 03:19:33,AccountAPI,/api/accounts,PUT,401,269,4060,4845,SRV008,PRODUCTION,E106,N,
API000001414,2025-07-03 21:09:31,CustomerAPI,/api/customers,PUT,403,702,2982,7945,SRV002,UAT,E109,N,TXN0000010430
API000001415,2024-02-04 04:27:38,PaymentAPI,/api/payments,POST,200,530,3769,5260,SRV023,PRODUCTION,,N,TXN0000024837
API000001416,2025-01-29 20:05:56,AuthAPI,/api/auth,PUT,201,227,1135,3357,SRV030,PRODUCTION,,N,
API000001417,2026-02-15 03:14:41,AuthAPI,/api/auth,POST,404,236,4782,7845,SRV039,PRODUCTION,E111,N,TXN0000007759
API000001418,2024-02-21 03:56:40,PaymentAPI,/api/payments,POST,200,143,2181,1166,SRV012,UAT,,N,TXN0000015018
API000001419,2023-03-09 00:41:52,CustomerAPI,/api/customers,GET,500,48,3179,1834,SRV018,SIT,E108,N,TXN0000002242
API000001420,2025-10-24 17:38:36,AuthAPI,/api/auth,POST,200,419,1398,2338,SRV022,UAT,,N,TXN0000013000
API000001421,2025-06-22 23:35:27,LoanAPI,/api/loans,GET,503,361,1454,4409,SRV015,PRODUCTION,E102,N,
API000001422,2023-11-04 01:14:01,KYCAPI,/api/kyc,PUT,200,88,4559,8650,SRV037,SIT,,N,TXN0000005055
API000001423,2023-02-23 15:02:55,TransactionAPI,/api/transactions,POST,429,515,2828,3756,SRV016,SIT,E104,N,
API000001424,2023-11-05 12:30:03,NotificationAPI,/api/notifications,GET,404,353,4401,3554,SRV025,PRODUCTION,E101,N,TXN0000019688
API000001425,2023-01-01 11:55:55,PaymentAPI,/api/payments,DELETE,200,1692,2191,1456,SRV008,PRODUCTION,,N,TXN0000010458
API000001426,2023-09-18 11:03:57,CustomerAPI,/api/customers,GET,200,179,244,8837,SRV019,PRODUCTION,,N,
API000001427,2023-05-21 03:28:26,LoanAPI,/api/loans,GET,200,149,4083,9055,SRV003,PRODUCTION,,N,TXN0000015743
API000001428,2023-02-16 03:35:09,AuthAPI,/api/auth,POST,200,41,365,9571,SRV007,UAT,,N,TXN0000022605
API000001429,2023-02-24 18:57:47,AccountAPI,/api/accounts,GET,200,433,2527,1235,SRV011,PRODUCTION,,N,
API000001430,2025-10-09 15:12:30,PaymentAPI,/api/payments,GET,200,190,2211,754,SRV038,SIT,,N,TXN0000020947
API000001431,2024-08-09 15:29:35,AuthAPI,/api/auth,GET,200,100,1101,272,SRV032,PRODUCTION,,N,
API000001432,2024-10-28 20:59:04,LoanAPI,/api/loans,GET,200,314,4003,367,SRV018,PRODUCTION,,N,TXN0000011183
API000001433,2025-11-02 12:04:03,LoanAPI,/api/loans,POST,200,176,3489,9603,SRV022,PRODUCTION,,N,TXN0000017320
API000001434,2024-11-26 16:15:18,CustomerAPI,/api/customers,GET,200,371,600,8539,SRV019,PRODUCTION,,N,TXN0000024071
API000001435,2025-09-02 07:34:51,CustomerAPI,/api/customers,POST,200,105,827,4596,SRV020,PRODUCTION,,N,TXN0000022047
API000001436,2024-12-22 18:13:26,LoanAPI,/api/loans,GET,200,87,2949,2204,SRV005,PRODUCTION,,N,TXN0000005588
API000001437,2025-04-27 23:28:56,AccountAPI,/api/accounts,POST,400,87,4600,5178,SRV030,PRODUCTION,E101,N,TXN0000001424
API000001438,2026-04-06 19:04:35,KYCAPI,/api/kyc,POST,200,1206,4422,5953,SRV011,PRODUCTION,,N,TXN0000010336
API000001439,2023-05-27 06:03:46,KYCAPI,/api/kyc,GET,201,57,4519,3075,SRV040,SIT,,N,
API000001440,2026-03-22 00:10:23,KYCAPI,/api/kyc,POST,200,61,1357,6883,SRV013,UAT,,N,
API000001441,2024-10-23 21:15:40,PaymentAPI,/api/payments,GET,200,448,359,7948,SRV014,PRODUCTION,,N,TXN0000013374
API000001442,2023-09-20 03:31:51,CustomerAPI,/api/customers,PUT,200,320,3748,8549,SRV015,PRODUCTION,,N,TXN0000010712
API000001443,2026-03-20 05:01:52,PaymentAPI,/api/payments,GET,400,410,3570,5383,SRV033,PRODUCTION,E110,N,TXN0000008679
API000001444,2025-10-24 14:22:14,NotificationAPI,/api/notifications,GET,200,281,2081,830,SRV013,PRODUCTION,,N,
API000001445,2023-05-05 08:37:00,TransactionAPI,/api/transactions,GET,500,541,526,8648,SRV037,PRODUCTION,E105,N,TXN0000005229
API000001446,2025-01-03 23:41:19,FraudAPI,/api/fraud,POST,200,456,1871,9429,SRV017,PRODUCTION,,N,TXN0000021006
API000001447,2025-02-27 04:03:43,AuthAPI,/api/auth,GET,503,440,1590,892,SRV002,SIT,E109,N,TXN0000004905
API000001448,2024-08-24 15:13:45,FraudAPI,/api/fraud,GET,200,149,1135,4473,SRV027,SIT,,N,
API000001449,2024-06-05 20:53:44,PaymentAPI,/api/payments,POST,200,295,2261,5996,SRV023,PRODUCTION,,N,
API000001450,2026-04-24 19:36:57,TransactionAPI,/api/transactions,POST,429,71,2897,2312,SRV026,UAT,E111,N,
API000001451,2025-09-11 21:43:23,AuthAPI,/api/auth,GET,200,254,2850,7311,SRV011,SIT,,N,TXN0000016146
API000001452,2025-01-26 15:47:10,AuthAPI,/api/auth,GET,200,112,2023,9047,SRV014,PRODUCTION,,N,
API000001453,2026-02-15 03:09:10,TransactionAPI,/api/transactions,POST,200,269,1697,8238,SRV037,PRODUCTION,,N,
API000001454,2024-07-23 21:37:58,TransactionAPI,/api/transactions,GET,500,312,1078,4149,SRV028,PRODUCTION,E101,N,
API000001455,2025-01-26 09:03:45,StatementAPI,/api/statements,PUT,200,162,1343,5678,SRV025,SIT,,N,TXN0000019735
API000001456,2025-02-22 14:47:07,StatementAPI,/api/statements,GET,200,210,2044,3072,SRV024,PRODUCTION,,N,TXN0000021944
API000001457,2024-06-25 18:11:44,CustomerAPI,/api/customers,GET,200,136,2123,5995,SRV027,PRODUCTION,,N,TXN0000017199
API000001458,2024-07-25 16:41:06,LoanAPI,/api/loans,GET,200,92,2979,8290,SRV035,PRODUCTION,,N,TXN0000016751
API000001459,2023-04-30 17:43:18,AuthAPI,/api/auth,GET,401,51,2637,5337,SRV019,PRODUCTION,E108,N,TXN0000019944
API000001460,2023-03-09 03:41:55,NotificationAPI,/api/notifications,PUT,200,104,4745,9457,SRV035,PRODUCTION,,N,TXN0000014586
API000001461,2025-02-04 04:11:42,AccountAPI,/api/accounts,POST,404,1298,544,1653,SRV027,PRODUCTION,E110,N,
API000001462,2023-11-28 18:39:35,NotificationAPI,/api/notifications,POST,403,241,1503,1661,SRV030,PRODUCTION,E110,N,TXN0000001781
API000001463,2025-03-04 22:14:22,FraudAPI,/api/fraud,POST,200,150,4718,2725,SRV039,UAT,,N,TXN0000007515
API000001464,2026-05-01 03:15:45,FraudAPI,/api/fraud,POST,200,538,2287,3520,SRV040,PRODUCTION,,N,TXN0000016122
API000001465,2024-11-16 04:09:36,KYCAPI,/api/kyc,GET,404,229,119,6526,SRV032,PRODUCTION,E107,N,TXN0000012194
API000001466,2026-05-31 17:02:30,LoanAPI,/api/loans,POST,200,429,3457,4958,SRV029,PRODUCTION,,N,
API000001467,2024-05-20 09:21:08,StatementAPI,/api/statements,GET,200,30,2225,8895,SRV004,PRODUCTION,,N,
API000001468,2025-08-05 09:45:29,StatementAPI,/api/statements,GET,400,191,2655,6484,SRV031,UAT,E101,N,TXN0000002509
API000001469,2025-11-27 04:36:29,AccountAPI,/api/accounts,GET,201,142,2335,1873,SRV040,UAT,,N,
API000001470,2025-03-13 07:17:09,TransactionAPI,/api/transactions,GET,200,215,4737,7320,SRV013,PRODUCTION,,N,TXN0000012325
API000001471,2023-10-05 14:24:13,AccountAPI,/api/accounts,POST,403,132,4844,6875,SRV022,PRODUCTION,E110,N,TXN0000009518
API000001472,2023-05-15 17:01:39,NotificationAPI,/api/notifications,POST,200,104,615,4298,SRV033,PRODUCTION,,N,
API000001473,2026-05-10 04:34:02,StatementAPI,/api/statements,GET,403,36,2983,2497,SRV026,PRODUCTION,E100,N,TXN0000010544
API000001474,2025-03-05 01:49:32,FraudAPI,/api/fraud,POST,200,246,4474,4223,SRV022,UAT,,N,TXN0000007349
API000001475,2026-03-12 05:10:08,TransactionAPI,/api/transactions,POST,200,25,4203,8784,SRV014,SIT,,N,TXN0000001256
API000001476,2023-11-07 09:23:34,AccountAPI,/api/accounts,GET,401,106,3518,2928,SRV019,PRODUCTION,E102,N,
API000001477,2025-04-11 13:44:34,NotificationAPI,/api/notifications,PUT,504,172,2177,5234,SRV027,PRODUCTION,E100,Y,TXN0000008833
API000001478,2023-01-14 10:24:19,PaymentAPI,/api/payments,GET,200,39,4280,7193,SRV012,PRODUCTION,,N,TXN0000003180
API000001479,2023-10-04 12:55:52,FraudAPI,/api/fraud,PUT,200,305,4006,3792,SRV001,PRODUCTION,,N,TXN0000002114
API000001480,2023-07-22 21:36:25,StatementAPI,/api/statements,POST,200,91,2879,3280,SRV008,PRODUCTION,,N,
API000001481,2025-11-26 05:46:14,FraudAPI,/api/fraud,GET,500,120,1067,4015,SRV002,PRODUCTION,E102,N,TXN0000004645
API000001482,2024-12-13 09:29:39,KYCAPI,/api/kyc,PUT,200,190,1024,8543,SRV029,PRODUCTION,,N,TXN0000004918
API000001483,2024-07-05 15:23:44,NotificationAPI,/api/notifications,POST,401,244,1605,1996,SRV033,SIT,E103,N,TXN0000018968
API000001484,2025-11-15 07:41:49,NotificationAPI,/api/notifications,POST,401,434,2456,387,SRV027,PRODUCTION,E103,N,TXN0000015589
API000001485,2024-06-30 03:39:22,StatementAPI,/api/statements,DELETE,200,463,1512,1531,SRV033,PRODUCTION,,N,TXN0000015266
API000001486,2025-01-02 19:39:38,AccountAPI,/api/accounts,POST,200,709,898,3516,SRV015,PRODUCTION,,N,
API000001487,2023-01-02 02:42:24,AccountAPI,/api/accounts,POST,404,126,2587,3915,SRV040,PRODUCTION,E101,N,TXN0000004602
API000001488,2025-10-17 21:56:35,TransactionAPI,/api/transactions,GET,200,561,2227,7622,SRV005,SIT,,N,TXN0000008265
API000001489,2025-03-01 18:43:26,FraudAPI,/api/fraud,GET,200,292,3908,2057,SRV019,PRODUCTION,,N,
API000001490,2023-07-31 14:20:33,AuthAPI,/api/auth,GET,200,576,3505,3751,SRV035,PRODUCTION,,N,TXN0000000111
API000001491,2023-04-08 08:59:22,TransactionAPI,/api/transactions,DELETE,200,257,2572,3231,SRV021,PRODUCTION,,N,TXN0000014186
API000001492,2023-09-23 17:43:19,PaymentAPI,/api/payments,DELETE,401,45,4843,355,SRV026,PRODUCTION,E104,N,
API000001493,2023-10-13 16:48:12,CustomerAPI,/api/customers,GET,200,48,2112,2081,SRV014,SIT,,N,TXN0000007395
API000001494,2023-07-17 06:18:08,StatementAPI,/api/statements,GET,200,224,2109,8599,SRV029,PRODUCTION,,N,
API000001495,2024-02-27 01:39:29,FraudAPI,/api/fraud,GET,200,157,4018,8168,SRV015,PRODUCTION,,N,TXN0000017771
API000001496,2023-10-07 19:41:46,NotificationAPI,/api/notifications,GET,200,342,4198,1518,SRV024,PRODUCTION,,N,TXN0000003759
API000001497,2025-03-06 13:18:50,NotificationAPI,/api/notifications,POST,200,162,1209,7835,SRV006,PRODUCTION,,N,
API000001498,2026-05-05 07:00:09,AuthAPI,/api/auth,GET,502,90,306,709,SRV003,PRODUCTION,E105,N,TXN0000018405
API000001499,2024-09-19 05:34:26,PaymentAPI,/api/payments,PUT,200,37,1106,980,SRV002,PRODUCTION,,N,
API000001500,2024-11-20 15:39:29,TransactionAPI,/api/transactions,GET,502,121,4144,9419,SRV023,PRODUCTION,E100,N,
API000001501,2023-06-12 10:18:35,CustomerAPI,/api/customers,POST,200,470,2552,5728,SRV015,SIT,,N,TXN0000020066
API000001502,2025-08-08 09:10:41,TransactionAPI,/api/transactions,GET,200,160,1331,9369,SRV038,UAT,,N,TXN0000012865
API000001503,2024-05-04 12:08:01,LoanAPI,/api/loans,GET,200,81,2619,7000,SRV022,UAT,,N,TXN0000010102
API000001504,2025-07-15 13:58:05,KYCAPI,/api/kyc,POST,400,207,1049,5563,SRV014,PRODUCTION,E101,N,
API000001505,2023-05-31 03:23:31,TransactionAPI,/api/transactions,GET,429,169,4218,4319,SRV032,PRODUCTION,E111,N,TXN0000017614
API000001506,2024-11-05 00:51:49,NotificationAPI,/api/notifications,POST,200,844,4226,9358,SRV014,UAT,,N,TXN0000003724
API000001507,2025-04-12 23:59:54,FraudAPI,/api/fraud,POST,200,543,541,5930,SRV037,PRODUCTION,,N,TXN0000012896
API000001508,2023-01-11 19:55:08,CustomerAPI,/api/customers,POST,200,283,4184,4415,SRV036,PRODUCTION,,N,TXN0000013479
API000001509,2026-06-26 21:34:20,CustomerAPI,/api/customers,GET,200,844,2487,2371,SRV022,PRODUCTION,,N,TXN0000013084
API000001510,2024-03-21 20:45:50,AccountAPI,/api/accounts,PUT,200,91,2254,5378,SRV007,UAT,,N,TXN0000012001
API000001511,2025-05-06 10:13:01,TransactionAPI,/api/transactions,GET,200,63,3477,2217,SRV017,PRODUCTION,,N,TXN0000003888
API000001512,2026-01-09 20:47:07,AccountAPI,/api/accounts,POST,500,434,3430,4698,SRV019,PRODUCTION,E105,N,
API000001513,2023-08-20 02:13:34,AccountAPI,/api/accounts,GET,200,303,925,9934,SRV021,PRODUCTION,,N,TXN0000011487
API000001514,2024-01-05 21:06:31,KYCAPI,/api/kyc,GET,200,257,1589,3520,SRV008,PRODUCTION,,N,TXN0000019826
API000001515,2024-10-27 13:53:47,KYCAPI,/api/kyc,POST,200,691,1773,3592,SRV032,UAT,,N,
API000001516,2026-05-04 17:23:36,AccountAPI,/api/accounts,GET,200,137,190,6179,SRV008,SIT,,N,TXN0000002394
API000001517,2024-02-20 10:00:11,CustomerAPI,/api/customers,GET,200,261,4115,1942,SRV013,SIT,,N,
API000001518,2024-04-01 15:34:11,LoanAPI,/api/loans,GET,409,341,1780,3152,SRV026,PRODUCTION,E102,N,TXN0000005110
API000001519,2023-10-04 17:21:22,PaymentAPI,/api/payments,DELETE,200,43,2755,3726,SRV025,SIT,,N,TXN0000002002
API000001520,2025-08-03 17:30:31,LoanAPI,/api/loans,POST,400,992,4739,4733,SRV011,PRODUCTION,E107,N,TXN0000009528
API000001521,2024-10-15 21:51:37,TransactionAPI,/api/transactions,GET,504,573,3317,4272,SRV008,PRODUCTION,E109,Y,
API000001522,2024-07-11 05:49:09,KYCAPI,/api/kyc,POST,200,38,3606,3083,SRV001,PRODUCTION,,N,TXN0000017757
API000001523,2025-10-25 20:55:53,CustomerAPI,/api/customers,PUT,200,130,2801,9691,SRV005,UAT,,N,TXN0000020753
API000001524,2024-01-13 04:42:09,AccountAPI,/api/accounts,POST,201,81,4519,4951,SRV039,PRODUCTION,,N,
API000001525,2023-02-20 03:58:42,NotificationAPI,/api/notifications,GET,200,480,823,3724,SRV030,PRODUCTION,,N,TXN0000020185
API000001526,2025-02-12 22:53:51,LoanAPI,/api/loans,GET,200,266,204,8360,SRV027,SIT,,N,TXN0000020735
API000001527,2024-12-27 02:35:35,FraudAPI,/api/fraud,POST,200,194,3743,2661,SRV014,PRODUCTION,,N,
API000001528,2024-10-03 06:37:55,FraudAPI,/api/fraud,PUT,200,220,3696,754,SRV020,PRODUCTION,,N,
API000001529,2025-05-21 20:09:21,AuthAPI,/api/auth,POST,201,42,3936,7910,SRV036,PRODUCTION,,N,
API000001530,2023-03-03 04:38:53,FraudAPI,/api/fraud,POST,200,837,2775,7919,SRV007,PRODUCTION,,N,TXN0000004595
API000001531,2024-08-21 05:00:18,TransactionAPI,/api/transactions,GET,403,111,669,7501,SRV016,PRODUCTION,E111,N,TXN0000015313
API000001532,2023-09-02 19:49:53,AccountAPI,/api/accounts,POST,401,84,1220,8288,SRV017,PRODUCTION,E106,N,TXN0000015283
API000001533,2026-03-04 12:17:23,LoanAPI,/api/loans,DELETE,200,216,4361,2129,SRV029,UAT,,N,TXN0000014891
API000001534,2024-03-31 11:03:47,PaymentAPI,/api/payments,PUT,201,218,1877,8549,SRV002,PRODUCTION,,N,TXN0000023354
API000001535,2023-07-10 19:45:43,AuthAPI,/api/auth,POST,200,178,1223,5803,SRV038,SIT,,N,TXN0000013356
API000001536,2025-10-25 09:46:11,KYCAPI,/api/kyc,DELETE,200,209,2409,9077,SRV023,PRODUCTION,,N,
API000001537,2023-08-19 19:49:49,AccountAPI,/api/accounts,GET,200,1250,372,7863,SRV028,PRODUCTION,,N,TXN0000012052
API000001538,2023-04-17 11:26:48,NotificationAPI,/api/notifications,PUT,200,431,3874,4410,SRV016,PRODUCTION,,N,TXN0000021355
API000001539,2026-04-11 06:42:20,AccountAPI,/api/accounts,GET,403,143,629,1497,SRV010,PRODUCTION,E106,N,
API000001540,2025-01-31 11:39:06,AccountAPI,/api/accounts,GET,200,149,3773,1329,SRV029,PRODUCTION,,N,TXN0000018182
API000001541,2026-05-03 04:30:51,FraudAPI,/api/fraud,PUT,200,319,352,2721,SRV017,PRODUCTION,,N,TXN0000011573
API000001542,2023-07-01 06:24:19,AccountAPI,/api/accounts,POST,200,190,2069,4843,SRV030,PRODUCTION,,N,TXN0000012832
API000001543,2024-12-12 23:57:00,PaymentAPI,/api/payments,GET,200,482,1497,7897,SRV027,PRODUCTION,,N,TXN0000015107
API000001544,2025-07-18 06:38:23,NotificationAPI,/api/notifications,GET,200,116,4122,9458,SRV014,UAT,,N,TXN0000010506
API000001545,2023-02-23 10:04:50,StatementAPI,/api/statements,POST,504,196,313,6155,SRV027,SIT,E103,Y,TXN0000007028
API000001546,2026-05-28 19:33:18,AccountAPI,/api/accounts,POST,401,342,1024,9474,SRV003,PRODUCTION,E110,N,
API000001547,2023-10-22 11:54:42,AccountAPI,/api/accounts,POST,403,164,465,8115,SRV034,PRODUCTION,E111,N,
API000001548,2024-12-23 19:39:30,KYCAPI,/api/kyc,POST,200,161,3693,4045,SRV005,PRODUCTION,,N,TXN0000002695
API000001549,2023-06-16 22:00:13,PaymentAPI,/api/payments,GET,200,57,1392,4891,SRV005,PRODUCTION,,N,
API000001550,2026-01-19 23:17:40,CustomerAPI,/api/customers,GET,409,34,3045,6858,SRV003,SIT,E111,N,TXN0000016828
API000001551,2023-07-12 01:59:48,FraudAPI,/api/fraud,POST,502,494,4974,4488,SRV036,PRODUCTION,E111,N,
API000001552,2023-03-26 14:34:43,AuthAPI,/api/auth,GET,200,179,4642,8211,SRV037,PRODUCTION,,N,TXN0000004110
API000001553,2024-11-13 15:30:15,FraudAPI,/api/fraud,GET,200,53,3808,7999,SRV010,PRODUCTION,,N,
API000001554,2025-05-17 16:29:20,FraudAPI,/api/fraud,GET,200,712,3022,9314,SRV019,PRODUCTION,,N,
API000001555,2023-01-18 18:34:53,PaymentAPI,/api/payments,POST,200,353,1682,8788,SRV012,UAT,,N,TXN0000018681
API000001556,2026-03-01 07:15:37,StatementAPI,/api/statements,POST,200,360,4843,826,SRV007,PRODUCTION,,N,TXN0000013357
API000001557,2026-04-24 14:42:46,KYCAPI,/api/kyc,GET,200,369,1215,8093,SRV040,PRODUCTION,,N,
API000001558,2026-06-18 11:03:43,KYCAPI,/api/kyc,POST,400,72,591,6026,SRV031,PRODUCTION,E103,N,TXN0000000302
API000001559,2024-01-31 15:46:47,CustomerAPI,/api/customers,GET,502,160,4254,6758,SRV017,PRODUCTION,E101,N,TXN0000021790
API000001560,2024-07-25 17:23:00,NotificationAPI,/api/notifications,GET,200,220,598,2888,SRV037,PRODUCTION,,N,
API000001561,2026-04-16 06:52:00,AuthAPI,/api/auth,PUT,200,112,3503,3581,SRV021,PRODUCTION,,N,TXN0000005501
API000001562,2023-01-23 08:51:24,StatementAPI,/api/statements,POST,200,90,2868,1204,SRV035,SIT,,N,TXN0000023855
API000001563,2023-09-05 05:37:26,FraudAPI,/api/fraud,GET,200,288,3517,5547,SRV008,PRODUCTION,,N,TXN0000022508
API000001564,2023-11-18 01:14:15,KYCAPI,/api/kyc,GET,200,209,3498,4972,SRV005,UAT,,N,TXN0000000399
API000001565,2026-03-01 05:02:29,AuthAPI,/api/auth,GET,200,66,4084,2682,SRV019,PRODUCTION,,N,TXN0000013605
API000001566,2026-04-29 05:12:49,AuthAPI,/api/auth,PUT,200,159,325,8712,SRV026,PRODUCTION,,N,TXN0000015428
API000001567,2026-02-28 09:16:20,KYCAPI,/api/kyc,POST,200,124,4720,295,SRV024,UAT,,N,TXN0000014834
API000001568,2023-09-08 21:28:38,AuthAPI,/api/auth,GET,200,264,981,736,SRV016,SIT,,N,TXN0000008607
API000001569,2023-11-18 13:13:15,NotificationAPI,/api/notifications,POST,200,77,3208,5663,SRV019,PRODUCTION,,N,
API000001570,2024-12-07 22:55:20,AccountAPI,/api/accounts,POST,200,71,4747,5084,SRV010,PRODUCTION,,N,
API000001571,2025-08-14 11:53:54,FraudAPI,/api/fraud,POST,200,142,4658,3484,SRV003,UAT,,N,TXN0000015153
API000001572,2024-04-11 02:10:54,TransactionAPI,/api/transactions,POST,400,287,3627,8250,SRV022,PRODUCTION,E111,N,TXN0000002789
API000001573,2025-11-07 14:18:43,PaymentAPI,/api/payments,POST,400,20,4491,9108,SRV026,PRODUCTION,E100,N,
API000001574,2023-06-11 09:18:41,KYCAPI,/api/kyc,POST,200,187,235,5428,SRV011,PRODUCTION,,N,TXN0000010314
API000001575,2024-02-14 14:11:42,NotificationAPI,/api/notifications,PUT,200,336,4423,6835,SRV002,PRODUCTION,,N,
API000001576,2026-04-19 10:48:48,AuthAPI,/api/auth,GET,200,194,445,4234,SRV022,UAT,,N,
API000001577,2023-07-02 21:56:29,TransactionAPI,/api/transactions,GET,200,137,620,8835,SRV034,PRODUCTION,,N,TXN0000004353
API000001578,2025-11-02 16:06:28,TransactionAPI,/api/transactions,PUT,500,90,1074,4305,SRV037,PRODUCTION,E101,N,TXN0000022531
API000001579,2026-06-10 22:47:07,StatementAPI,/api/statements,POST,200,329,4780,5880,SRV026,PRODUCTION,,N,
API000001580,2023-03-07 16:21:50,KYCAPI,/api/kyc,GET,200,52,354,2864,SRV024,SIT,,N,TXN0000021637
API000001581,2023-09-22 23:50:19,StatementAPI,/api/statements,DELETE,200,245,3582,845,SRV029,PRODUCTION,,N,TXN0000002519
API000001582,2025-12-12 07:24:44,NotificationAPI,/api/notifications,GET,200,275,562,7368,SRV034,PRODUCTION,,N,
API000001583,2023-07-25 18:13:47,NotificationAPI,/api/notifications,GET,200,435,3575,471,SRV030,PRODUCTION,,N,TXN0000021590
API000001584,2025-06-02 11:52:16,AccountAPI,/api/accounts,POST,401,127,3392,706,SRV029,SIT,E104,N,TXN0000011389
API000001585,2026-04-02 03:43:45,KYCAPI,/api/kyc,PUT,200,512,4826,3975,SRV022,PRODUCTION,,N,TXN0000024895
API000001586,2023-03-05 13:33:49,NotificationAPI,/api/notifications,POST,200,230,707,9186,SRV028,SIT,,N,TXN0000014832
API000001587,2023-10-13 11:49:19,AuthAPI,/api/auth,PUT,409,266,534,4041,SRV019,UAT,E100,N,
API000001588,2023-04-30 14:09:47,AuthAPI,/api/auth,POST,401,829,4322,8838,SRV010,PRODUCTION,E103,N,
API000001589,2023-11-06 00:27:47,LoanAPI,/api/loans,GET,200,162,3333,6977,SRV001,PRODUCTION,,N,TXN0000003909
API000001590,2025-11-08 18:17:47,AuthAPI,/api/auth,POST,500,333,4096,5284,SRV023,PRODUCTION,E107,N,
