log_id,timestamp,log_level,application_module,service_name,server_name,error_code,error_message,stack_trace,user_id,transaction_id,correlation_id
APP0000005349,2025-10-17 19:04:20,ERROR,Cards,cards_service,SRV039,E105,UPSTREAM_TIMEOUT detected in Cards,Traceback: CardsService.py line 118 -> UPSTREAM_TIMEOUT,,,CORR00009523
APP0000005350,2025-07-15 12:42:27,DEBUG,KYC,kyc_service,SRV017,,Operation completed successfully,,USR0006383,,CORR00004456
APP0000005351,2023-11-16 11:25:51,DEBUG,Cards,cards_service,SRV027,,Operation completed successfully,,USR0007914,,CORR00009615
APP0000005352,2023-07-08 03:28:31,ERROR,Fraud Monitoring,fraud_monitoring_service,SRV002,E106,DATABASE_ERROR detected in Fraud Monitoring,Traceback: FraudMonitoringService.py line 27 -> DATABASE_ERROR,USR0003825,,CORR00003414
APP0000005353,2024-08-28 22:25:19,WARN,Loans,loans_service,SRV008,E104,DUPLICATE_TRANSACTION detected in Loans,,,,CORR00007539
APP0000005354,2025-09-02 16:04:42,WARN,Loans,loans_service,SRV008,E104,DUPLICATE_TRANSACTION detected in Loans,,,,CORR00011195
APP0000005355,2025-09-24 17:20:15,ERROR,Accounts,accounts_service,SRV025,E108,RATE_LIMIT detected in Accounts,Traceback: AccountsService.py line 145 -> RATE_LIMIT,USR0008462,,CORR00008062
APP0000005356,2023-01-03 12:38:47,INFO,Customer Onboarding,customer_onboarding_service,SRV011,,Operation completed successfully,,USR0006239,TXN0000000804,CORR00005135
APP0000005357,2025-03-23 15:00:20,WARN,Fraud Monitoring,fraud_monitoring_service,SRV030,E100,INVALID_CUSTOMER detected in Fraud Monitoring,,,TXN0000021555,CORR00000596
APP0000005358,2024-01-21 17:39:07,INFO,Accounts,accounts_service,SRV008,,Operation completed successfully,,USR0001615,,CORR00003250
APP0000005359,2026-01-07 01:44:53,INFO,UPI,upi_service,SRV005,,Operation completed successfully,,USR0002536,,CORR00011210
APP0000005360,2026-04-09 17:16:12,INFO,Statements,statements_service,SRV024,,Operation completed successfully,,USR0002590,,CORR00002607
APP0000005361,2026-07-30 13:20:02,INFO,API Gateway,api_gateway_service,SRV018,,Operation completed successfully,,,,CORR00001632
APP0000005362,2026-04-01 18:55:08,INFO,Customer Onboarding,customer_onboarding_service,SRV014,,Operation completed successfully,,,TXN0000019018,CORR00008518
APP0000005363,2025-06-19 02:28:29,WARN,API Gateway,api_gateway_service,SRV007,E108,RATE_LIMIT detected in API Gateway,,,,CORR00001199
APP0000005364,2023-11-25 15:22:26,INFO,Loans,loans_service,SRV010,,Operation completed successfully,,,TXN0000007620,CORR00006819
APP0000005365,2025-02-09 19:49:45,INFO,Login,login_service,SRV002,,Operation completed successfully,,USR0002435,TXN0000010653,CORR00001762
APP0000005366,2024-11-03 16:36:55,INFO,Customer Onboarding,customer_onboarding_service,SRV007,,Operation completed successfully,,USR0006987,,CORR00008311
APP0000005367,2025-10-11 20:50:58,DEBUG,Customer Onboarding,customer_onboarding_service,SRV038,,Operation completed successfully,,USR0008691,TXN0000004232,CORR00001679
APP0000005368,2024-02-08 01:56:53,INFO,Fraud Monitoring,fraud_monitoring_service,SRV031,,Operation completed successfully,,,TXN0000000718,CORR00003291
APP0000005369,2023-12-12 17:11:24,INFO,Notifications,notifications_service,SRV025,,Operation completed successfully,,,TXN0000004226,CORR00004181
APP0000005370,2023-11-03 23:30:36,INFO,Statements,statements_service,SRV013,,Operation completed successfully,,USR0005130,,CORR00009506
APP0000005371,2024-10-16 18:50:29,INFO,Login,login_service,SRV038,,Operation completed successfully,,USR0008126,,CORR00004754
APP0000005372,2023-12-19 11:36:46,ERROR,Notifications,notifications_service,SRV001,E109,INVALID_BENEFICIARY detected in Notifications,Traceback: NotificationsService.py line 21 -> INVALID_BENEFICIARY,USR0003034,,CORR00008919
APP0000005373,2024-06-16 06:44:20,DEBUG,Cards,cards_service,SRV016,,Operation completed successfully,,USR0002754,TXN0000009510,CORR00009076
APP0000005374,2024-03-02 03:32:16,DEBUG,UPI,upi_service,SRV010,,Operation completed successfully,,USR0002913,TXN0000023840,CORR00002195
APP0000005375,2024-08-21 23:12:26,ERROR,Accounts,accounts_service,SRV023,E110,SETTLEMENT_FAILURE detected in Accounts,Traceback: AccountsService.py line 223 -> SETTLEMENT_FAILURE,USR0005488,TXN0000004003,CORR00003635
APP0000005376,2026-01-14 23:01:56,INFO,Notifications,notifications_service,SRV001,,Operation completed successfully,,USR0008112,,CORR00002568
APP0000005377,2024-11-21 19:54:59,INFO,Accounts,accounts_service,SRV034,,Operation completed successfully,,,TXN0000005080,CORR00004068
APP0000005378,2024-11-18 15:16:59,INFO,Loans,loans_service,SRV022,,Operation completed successfully,,USR0004918,TXN0000023904,CORR00008923
APP0000005379,2025-07-02 15:43:01,WARN,Statements,statements_service,SRV039,E111,SERVICE_UNAVAILABLE detected in Statements,,USR0003336,,CORR00008609
APP0000005380,2024-03-10 22:50:58,ERROR,Login,login_service,SRV032,E107,AUTH_FAILURE detected in Login,Traceback: LoginService.py line 232 -> AUTH_FAILURE,,TXN0000023552,CORR00011495
APP0000005381,2023-04-06 14:58:19,INFO,Notifications,notifications_service,SRV019,,Operation completed successfully,,USR0000845,,CORR00001021
APP0000005382,2026-06-07 17:01:59,INFO,Statements,statements_service,SRV023,,Operation completed successfully,,USR0006773,,CORR00006312
APP0000005383,2026-03-03 17:27:43,WARN,Customer Onboarding,customer_onboarding_service,SRV020,E104,DUPLICATE_TRANSACTION detected in Customer Onboarding,,USR0000733,TXN0000018835,CORR00000943
APP0000005384,2024-03-21 22:26:42,INFO,KYC,kyc_service,SRV015,,Operation completed successfully,,USR0005151,,CORR00004840
APP0000005385,2023-02-06 19:15:58,INFO,Login,login_service,SRV009,,Operation completed successfully,,USR0006957,,CORR00006030
APP0000005386,2025-07-23 07:07:22,WARN,Login,login_service,SRV007,E103,KYC_BLOCK detected in Login,,,,CORR00006092
APP0000005387,2024-11-21 01:39:36,INFO,Loans,loans_service,SRV016,,Operation completed successfully,,USR0009341,,CORR00000161
APP0000005388,2026-03-10 09:22:15,ERROR,Statements,statements_service,SRV028,E103,KYC_BLOCK detected in Statements,Traceback: StatementsService.py line 47 -> KYC_BLOCK,,TXN0000005802,CORR00006684
APP0000005389,2023-09-02 00:37:41,DEBUG,Login,login_service,SRV020,,Operation completed successfully,,,TXN0000018729,CORR00005537
APP0000005390,2025-04-18 05:58:13,WARN,Payments,payments_service,SRV040,E104,DUPLICATE_TRANSACTION detected in Payments,,USR0001569,TXN0000004485,CORR00000927
APP0000005391,2025-04-19 14:44:19,ERROR,Customer Onboarding,customer_onboarding_service,SRV021,E102,INSUFFICIENT_BALANCE detected in Customer Onboarding,Traceback: CustomerOnboardingService.py line 291 -> INSUFFICIENT_BALANCE,USR0003852,,CORR00009563
APP0000005392,2024-08-23 21:16:26,ERROR,Notifications,notifications_service,SRV002,E108,RATE_LIMIT detected in Notifications,Traceback: NotificationsService.py line 284 -> RATE_LIMIT,,TXN0000017000,CORR00003888
APP0000005393,2026-02-24 23:18:15,FATAL,Cards,cards_service,SRV005,E103,KYC_BLOCK detected in Cards,Traceback: CardsService.py line 266 -> KYC_BLOCK,USR0006929,,CORR00001848
APP0000005394,2023-08-15 08:17:36,WARN,Accounts,accounts_service,SRV033,E100,INVALID_CUSTOMER detected in Accounts,,,,CORR00006278
APP0000005395,2025-05-29 13:27:16,DEBUG,Cards,cards_service,SRV020,,Operation completed successfully,,USR0004606,TXN0000004964,CORR00009089
APP0000005396,2023-04-22 00:41:56,ERROR,Customer Onboarding,customer_onboarding_service,SRV001,E105,UPSTREAM_TIMEOUT detected in Customer Onboarding,Traceback: CustomerOnboardingService.py line 366 -> UPSTREAM_TIMEOUT,USR0000014,TXN0000011507,CORR00001722
APP0000005397,2023-08-04 17:08:44,FATAL,Cards,cards_service,SRV039,E111,SERVICE_UNAVAILABLE detected in Cards,Traceback: CardsService.py line 70 -> SERVICE_UNAVAILABLE,,,CORR00002658
APP0000005398,2023-12-12 03:59:03,ERROR,Payments,payments_service,SRV013,E111,SERVICE_UNAVAILABLE detected in Payments,Traceback: PaymentsService.py line 260 -> SERVICE_UNAVAILABLE,,TXN0000002880,CORR00007883
APP0000005399,2025-03-11 18:00:41,WARN,Notifications,notifications_service,SRV017,E110,SETTLEMENT_FAILURE detected in Notifications,,USR0007057,TXN0000020195,CORR00005775
APP0000005400,2023-02-08 21:48:54,INFO,Fraud Monitoring,fraud_monitoring_service,SRV021,,Operation completed successfully,,USR0000729,TXN0000016090,CORR00005113
APP0000005401,2026-05-24 19:48:11,WARN,Payments,payments_service,SRV037,E105,UPSTREAM_TIMEOUT detected in Payments,,USR0004936,,CORR00001782
APP0000005402,2026-06-03 04:57:32,DEBUG,Loans,loans_service,SRV024,,Operation completed successfully,,USR0008886,TXN0000022640,CORR00003129
APP0000005403,2025-11-10 07:36:06,ERROR,Login,login_service,SRV032,E107,AUTH_FAILURE detected in Login,Traceback: LoginService.py line 294 -> AUTH_FAILURE,USR0000045,,CORR00008590
APP0000005404,2023-04-20 19:18:06,WARN,Statements,statements_service,SRV031,E109,INVALID_BENEFICIARY detected in Statements,,,TXN0000010424,CORR00009823
APP0000005405,2025-01-17 08:07:53,INFO,API Gateway,api_gateway_service,SRV003,,Operation completed successfully,,,TXN0000003429,CORR00006028
APP0000005406,2025-04-03 04:14:15,INFO,KYC,kyc_service,SRV005,,Operation completed successfully,,USR0009777,TXN0000014185,CORR00000596
APP0000005407,2024-11-16 05:00:29,ERROR,Accounts,accounts_service,SRV017,E108,RATE_LIMIT detected in Accounts,Traceback: AccountsService.py line 192 -> RATE_LIMIT,USR0001671,,CORR00004816
APP0000005408,2024-07-06 13:37:35,ERROR,Accounts,accounts_service,SRV037,E105,UPSTREAM_TIMEOUT detected in Accounts,Traceback: AccountsService.py line 122 -> UPSTREAM_TIMEOUT,,TXN0000016898,CORR00005539
APP0000005409,2023-10-24 14:37:13,INFO,Accounts,accounts_service,SRV001,,Operation completed successfully,,USR0004883,TXN0000002494,CORR00005049
APP0000005410,2024-07-27 07:10:00,WARN,Statements,statements_service,SRV027,E104,DUPLICATE_TRANSACTION detected in Statements,,USR0002778,TXN0000024684,CORR00002809
APP0000005411,2025-11-27 15:36:07,WARN,Fraud Monitoring,fraud_monitoring_service,SRV001,E100,INVALID_CUSTOMER detected in Fraud Monitoring,,,TXN0000024772,CORR00000683
APP0000005412,2024-02-25 20:11:56,INFO,API Gateway,api_gateway_service,SRV021,,Operation completed successfully,,USR0008468,TXN0000020732,CORR00008387
APP0000005413,2026-02-28 10:20:44,WARN,Notifications,notifications_service,SRV008,E106,DATABASE_ERROR detected in Notifications,,USR0005054,TXN0000005150,CORR00009050
APP0000005414,2024-12-30 07:59:04,INFO,Accounts,accounts_service,SRV020,,Operation completed successfully,,USR0009982,,CORR00004674
APP0000005415,2023-04-17 07:44:02,INFO,Notifications,notifications_service,SRV033,,Operation completed successfully,,,,CORR00000933
APP0000005416,2024-11-02 16:56:46,INFO,Customer Onboarding,customer_onboarding_service,SRV005,,Operation completed successfully,,USR0008924,TXN0000006919,CORR00004609
APP0000005417,2023-09-13 01:15:09,INFO,Customer Onboarding,customer_onboarding_service,SRV023,,Operation completed successfully,,USR0008722,,CORR00001244
APP0000005418,2026-05-15 17:02:06,DEBUG,Cards,cards_service,SRV034,,Operation completed successfully,,,TXN0000010415,CORR00010534
APP0000005419,2025-05-28 02:57:09,WARN,KYC,kyc_service,SRV019,E101,ACCOUNT_NOT_FOUND detected in KYC,,USR0000003,TXN0000010616,CORR00003813
APP0000005420,2026-05-30 03:11:12,INFO,UPI,upi_service,SRV014,,Operation completed successfully,,USR0002066,TXN0000007846,CORR00010233
APP0000005421,2024-08-03 07:13:55,INFO,Cards,cards_service,SRV026,,Operation completed successfully,,,TXN0000004729,CORR00011155
APP0000005422,2026-04-28 15:37:47,INFO,KYC,kyc_service,SRV016,,Operation completed successfully,,USR0002265,,CORR00008042
APP0000005423,2023-07-20 22:48:40,ERROR,Loans,loans_service,SRV018,E106,DATABASE_ERROR detected in Loans,Traceback: LoansService.py line 397 -> DATABASE_ERROR,USR0005640,,CORR00009857
APP0000005424,2026-07-26 07:35:52,ERROR,Customer Onboarding,customer_onboarding_service,SRV025,E111,SERVICE_UNAVAILABLE detected in Customer Onboarding,Traceback: CustomerOnboardingService.py line 206 -> SERVICE_UNAVAILABLE,USR0007740,,CORR00004721
APP0000005425,2025-03-22 12:31:59,INFO,Fraud Monitoring,fraud_monitoring_service,SRV015,,Operation completed successfully,,,TXN0000008421,CORR00006624
APP0000005426,2024-05-08 06:58:44,INFO,Login,login_service,SRV035,,Operation completed successfully,,USR0001342,TXN0000010058,CORR00006434
APP0000005427,2023-01-25 07:17:41,WARN,Fraud Monitoring,fraud_monitoring_service,SRV027,E103,KYC_BLOCK detected in Fraud Monitoring,,USR0007941,,CORR00006395
APP0000005428,2026-06-09 02:05:05,ERROR,Login,login_service,SRV037,E107,AUTH_FAILURE detected in Login,Traceback: LoginService.py line 188 -> AUTH_FAILURE,USR0008748,,CORR00011977
APP0000005429,2023-03-05 08:58:09,WARN,Loans,loans_service,SRV019,E109,INVALID_BENEFICIARY detected in Loans,,USR0002105,TXN0000009937,CORR00010012
APP0000005430,2026-05-01 02:21:53,ERROR,API Gateway,api_gateway_service,SRV022,E107,AUTH_FAILURE detected in API Gateway,Traceback: APIGatewayService.py line 228 -> AUTH_FAILURE,USR0006969,,CORR00008185
APP0000005431,2023-11-15 19:21:13,WARN,Cards,cards_service,SRV020,E103,KYC_BLOCK detected in Cards,,,,CORR00006164
APP0000005432,2025-08-02 13:46:21,DEBUG,Cards,cards_service,SRV016,,Operation completed successfully,,USR0003193,TXN0000008821,CORR00005066
APP0000005433,2025-07-08 05:05:54,INFO,Login,login_service,SRV016,,Operation completed successfully,,USR0005328,,CORR00009832
APP0000005434,2025-03-09 00:28:47,INFO,Accounts,accounts_service,SRV004,,Operation completed successfully,,USR0001092,TXN0000004330,CORR00004785
APP0000005435,2025-10-30 23:54:34,WARN,API Gateway,api_gateway_service,SRV005,E101,ACCOUNT_NOT_FOUND detected in API Gateway,,USR0007485,,CORR00007359
APP0000005436,2024-04-21 19:41:22,WARN,Notifications,notifications_service,SRV026,E107,AUTH_FAILURE detected in Notifications,,USR0001570,,CORR00004821
APP0000005437,2026-02-18 19:38:54,WARN,KYC,kyc_service,SRV024,E108,RATE_LIMIT detected in KYC,,,TXN0000002490,CORR00011851
APP0000005438,2025-04-02 14:55:24,WARN,Statements,statements_service,SRV007,E102,INSUFFICIENT_BALANCE detected in Statements,,USR0003129,TXN0000021064,CORR00008427
APP0000005439,2026-04-22 20:28:04,INFO,Payments,payments_service,SRV031,,Operation completed successfully,,USR0006916,,CORR00003029
APP0000005440,2023-11-25 09:21:59,INFO,Notifications,notifications_service,SRV022,,Operation completed successfully,,USR0008067,TXN0000004081,CORR00011872
APP0000005441,2025-08-20 22:26:58,INFO,Loans,loans_service,SRV010,,Operation completed successfully,,,TXN0000021428,CORR00007936
APP0000005442,2023-03-27 16:51:14,WARN,Notifications,notifications_service,SRV012,E109,INVALID_BENEFICIARY detected in Notifications,,USR0000958,TXN0000022849,CORR00004774
APP0000005443,2023-01-31 23:53:48,ERROR,Fraud Monitoring,fraud_monitoring_service,SRV038,E108,RATE_LIMIT detected in Fraud Monitoring,Traceback: FraudMonitoringService.py line 81 -> RATE_LIMIT,,,CORR00007589
APP0000005444,2024-05-27 06:33:34,INFO,UPI,upi_service,SRV017,,Operation completed successfully,,USR0007672,,CORR00004116
APP0000005445,2025-06-27 18:06:15,INFO,Payments,payments_service,SRV016,,Operation completed successfully,,USR0002708,TXN0000018496,CORR00006146
APP0000005446,2023-02-24 11:57:56,ERROR,Statements,statements_service,SRV014,E103,KYC_BLOCK detected in Statements,Traceback: StatementsService.py line 157 -> KYC_BLOCK,USR0002307,,CORR00008669
APP0000005447,2026-05-07 09:09:02,WARN,Login,login_service,SRV007,E101,ACCOUNT_NOT_FOUND detected in Login,,USR0005152,TXN0000018545,CORR00010170
APP0000005448,2024-04-28 18:16:54,INFO,Accounts,accounts_service,SRV029,,Operation completed successfully,,,TXN0000012471,CORR00006382
APP0000005449,2026-02-23 09:55:35,WARN,UPI,upi_service,SRV013,E100,INVALID_CUSTOMER detected in UPI,,,,CORR00011861
APP0000005450,2023-05-27 03:51:00,WARN,Loans,loans_service,SRV027,E109,INVALID_BENEFICIARY detected in Loans,,USR0008190,TXN0000016601,CORR00005235
APP0000005451,2025-03-12 16:25:03,WARN,Notifications,notifications_service,SRV028,E110,SETTLEMENT_FAILURE detected in Notifications,,USR0005107,TXN0000012043,CORR00003067
APP0000005452,2024-07-13 12:11:49,INFO,Loans,loans_service,SRV035,,Operation completed successfully,,USR0003320,TXN0000020303,CORR00009393
APP0000005453,2024-02-28 17:14:24,INFO,API Gateway,api_gateway_service,SRV021,,Operation completed successfully,,USR0009367,TXN0000023337,CORR00001424
APP0000005454,2024-11-04 22:39:00,INFO,Customer Onboarding,customer_onboarding_service,SRV016,,Operation completed successfully,,USR0009944,TXN0000007368,CORR00011089
APP0000005455,2024-01-16 20:55:28,WARN,Cards,cards_service,SRV010,E106,DATABASE_ERROR detected in Cards,,USR0009167,TXN0000016087,CORR00006752
APP0000005456,2024-07-17 12:22:34,ERROR,Accounts,accounts_service,SRV013,E107,AUTH_FAILURE detected in Accounts,Traceback: AccountsService.py line 310 -> AUTH_FAILURE,USR0003386,TXN0000007105,CORR00009378
APP0000005457,2024-05-03 09:03:08,ERROR,Customer Onboarding,customer_onboarding_service,SRV028,E107,AUTH_FAILURE detected in Customer Onboarding,Traceback: CustomerOnboardingService.py line 163 -> AUTH_FAILURE,USR0003677,,CORR00008529
APP0000005458,2024-01-10 13:02:07,WARN,Payments,payments_service,SRV040,E109,INVALID_BENEFICIARY detected in Payments,,USR0000293,,CORR00010261
APP0000005459,2024-04-18 16:00:24,INFO,API Gateway,api_gateway_service,SRV016,,Operation completed successfully,,USR0002324,,CORR00007311
APP0000005460,2024-03-03 12:46:50,INFO,API Gateway,api_gateway_service,SRV020,,Operation completed successfully,,USR0007376,TXN0000015336,CORR00008899
APP0000005461,2023-02-14 04:27:22,DEBUG,Statements,statements_service,SRV040,,Operation completed successfully,,USR0009596,TXN0000003128,CORR00009361
APP0000005462,2025-09-25 20:35:06,INFO,API Gateway,api_gateway_service,SRV038,,Operation completed successfully,,,TXN0000022529,CORR00009209
APP0000005463,2025-08-12 01:41:16,DEBUG,Accounts,accounts_service,SRV012,,Operation completed successfully,,USR0002435,,CORR00002452
APP0000005464,2024-07-18 19:32:14,DEBUG,Statements,statements_service,SRV033,,Operation completed successfully,,USR0000448,,CORR00008855
