transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_channel,transaction_amount,currency,beneficiary_id,source_location,destination_location,device_id,ip_address,transaction_status,failure_reason,settlement_status,fraud_flag,risk_score
TXN0000003875,ACC000006151,CUST0003342,2023-09-19 06:08:18,ATM_WITHDRAWAL,MOBILE,9942.74,INR,BEN0010387,Indore,Ahmedabad,DEV0011605,17.141.44.65,SUCCESS,,NOT_APPLICABLE,N,20
TXN0000003876,ACC000012952,CUST0005972,2025-04-25 23:09:52,UPI,INTERNET_BANKING,2916.2,INR,BEN0007458,Lucknow,Hyderabad,DEV0002343,107.228.93.177,SUCCESS,,FAILED,N,30
TXN0000003877,ACC000001127,CUST0002893,2023-11-01 11:12:11,BILL_PAYMENT,MOBILE,24485.07,INR,BEN0003795,Bengaluru,Mumbai,DEV0000750,40.127.154.219,SUCCESS,,SETTLED,N,40
TXN0000003878,ACC000003224,CUST0008266,2026-04-01 11:59:16,IMPS,INTERNET_BANKING,10156.72,INR,BEN0009548,New Delhi,Jaipur,DEV0009662,206.161.240.126,SUCCESS,,PENDING,N,30
TXN0000003879,ACC000006226,CUST0000245,2023-11-16 22:50:05,RTGS,MOBILE,8250.7,INR,BEN0013000,Mumbai,Mumbai,DEV0001671,73.121.190.145,SUCCESS,,PENDING,N,20
TXN0000003880,ACC000010071,CUST0004980,2024-09-30 21:38:06,ATM_WITHDRAWAL,POS,9629.07,INR,BEN0010937,Ahmedabad,New Delhi,DEV0011079,218.3.26.130,SUCCESS,,PENDING,N,20
TXN0000003881,ACC000003017,CUST0004075,2024-03-16 13:51:12,UPI,MOBILE,11672.31,INR,BEN0000482,New Delhi,Ahmedabad,DEV0006139,171.202.82.248,REVERSED,INVALID_CUSTOMER,SETTLED,N,10
TXN0000003882,ACC000007844,CUST0000472,2024-09-06 15:58:08,UPI,MOBILE,1569.35,INR,BEN0013966,New Delhi,Mumbai,DEV0006711,190.97.10.8,FAILED,DUPLICATE_TRANSACTION,SETTLED,N,5
TXN0000003883,ACC000010546,CUST0002188,2023-06-13 11:47:55,NEFT,POS,1088.8,INR,BEN0013164,Hyderabad,Mumbai,DEV0001971,82.41.160.22,SUCCESS,,SETTLED,N,10
TXN0000003884,ACC000007549,CUST0002415,2023-10-25 10:10:04,NEFT,INTERNET_BANKING,3927.67,INR,BEN0010190,Jaipur,New Delhi,DEV0005703,204.4.93.153,SUCCESS,,SETTLED,N,30
TXN0000003885,ACC000009874,CUST0002860,2023-08-09 12:52:33,IMPS,INTERNET_BANKING,3547.68,INR,BEN0013560,Jaipur,Kochi,DEV0009107,52.130.30.229,SUCCESS,,SETTLED,N,30
TXN0000003886,ACC000000409,CUST0000965,2025-12-31 23:04:28,ATM_WITHDRAWAL,INTERNET_BANKING,2990.32,INR,BEN0006318,Mumbai,Jaipur,DEV0011007,14.149.142.168,FAILED,AUTH_FAILURE,PENDING,N,15
TXN0000003887,ACC000013001,CUST0004956,2025-07-13 00:51:43,RTGS,ATM,2939.68,INR,BEN0013857,Mumbai,Hyderabad,DEV0011402,56.166.243.159,SUCCESS,,SETTLED,N,20
TXN0000003888,ACC000002695,CUST0004137,2024-04-09 14:04:09,NEFT,BRANCH,2265.6,INR,BEN0010964,Hyderabad,Ahmedabad,DEV0011286,74.9.149.67,SUCCESS,,SETTLED,N,10
TXN0000003889,ACC000013369,CUST0005316,2024-09-18 15:17:44,CARD_PURCHASE,BRANCH,110976.9,INR,BEN0010010,Ahmedabad,Lucknow,DEV0001480,179.103.121.71,SUCCESS,,PENDING,N,10
TXN0000003890,ACC000012959,CUST0003616,2026-01-01 05:49:16,BILL_PAYMENT,ATM,3520.43,INR,BEN0000743,Kochi,Jaipur,DEV0006613,78.68.86.3,SUCCESS,,SETTLED,N,20
TXN0000003891,ACC000002280,CUST0007925,2025-12-27 05:57:00,CARD_PURCHASE,BRANCH,13885.14,INR,BEN0000953,Mumbai,Mumbai,DEV0006217,157.11.4.218,FAILED,AUTH_FAILURE,SETTLED,N,25
TXN0000003892,ACC000006593,CUST0003659,2026-04-03 20:28:08,CARD_PURCHASE,ATM,3721.48,INR,BEN0012168,Indore,Bengaluru,DEV0006304,71.255.48.44,SUCCESS,,SETTLED,N,20
TXN0000003893,ACC000006036,CUST0001126,2023-01-01 08:56:49,ATM_WITHDRAWAL,MOBILE,104441.24,INR,BEN0003299,Chennai,Lucknow,DEV0000368,194.204.25.113,FAILED,SETTLEMENT_FAILURE,SETTLED,N,35
TXN0000003894,ACC000006502,CUST0002566,2024-09-16 15:33:44,CARD_PURCHASE,MOBILE,111190.54,INR,BEN0005967,Ahmedabad,Jaipur,DEV0010704,200.84.175.145,FAILED,ACCOUNT_NOT_FOUND,SETTLED,N,35
TXN0000003895,ACC000010693,CUST0009998,2023-04-21 13:06:28,NEFT,POS,5886.7,INR,BEN0007292,Bhubaneswar,New Delhi,DEV0007240,90.249.33.26,SUCCESS,,SETTLED,N,30
TXN0000003896,ACC000008679,CUST0006764,2025-03-15 07:34:54,NEFT,MOBILE,381.8,INR,BEN0005533,Ahmedabad,Bhubaneswar,DEV0010298,138.184.151.27,SUCCESS,,SETTLED,N,10
TXN0000003897,ACC000001535,CUST0003532,2026-02-15 04:48:39,IMPS,MOBILE,15057.06,INR,BEN0003664,Jaipur,Chennai,DEV0006058,134.43.140.230,SUCCESS,,SETTLED,N,10
TXN0000003898,ACC000004112,CUST0009125,2024-09-15 19:57:51,ATM_WITHDRAWAL,MOBILE,557.19,INR,BEN0004472,Bhubaneswar,Bengaluru,DEV0002723,93.83.120.19,FAILED,ACCOUNT_NOT_FOUND,SETTLED,N,15
TXN0000003899,ACC000001725,CUST0006906,2026-05-02 07:15:58,NEFT,INTERNET_BANKING,1698.67,INR,BEN0006836,Ahmedabad,New Delhi,DEV0005373,21.143.229.125,SUCCESS,,SETTLED,N,10
TXN0000003900,ACC000008735,CUST0006987,2025-03-21 09:51:42,NEFT,MOBILE,34657.53,INR,BEN0013081,Jaipur,Kochi,DEV0006396,201.249.225.47,SUCCESS,,SETTLED,N,10
TXN0000003901,ACC000007925,CUST0006909,2025-05-26 05:33:24,CASH_DEPOSIT,POS,11066.59,INR,BEN0011474,Bhubaneswar,Bhubaneswar,DEV0008503,192.196.214.52,SUCCESS,,SETTLED,N,10
TXN0000003902,ACC000002564,CUST0005136,2025-12-26 05:07:08,UPI,API,920.62,INR,BEN0002083,Jaipur,Indore,DEV0005115,114.134.109.74,SUCCESS,,SETTLED,N,15
TXN0000003903,ACC000012719,CUST0008501,2025-11-23 09:30:59,NEFT,BRANCH,9020.24,INR,BEN0007632,Chennai,Indore,DEV0011031,147.238.205.204,SUCCESS,,SETTLED,N,20
TXN0000003904,ACC000014984,CUST0003592,2023-07-26 21:10:33,IMPS,MOBILE,6767.51,INR,BEN0014679,Hyderabad,Indore,DEV0002681,128.1.112.4,FAILED,SERVICE_UNAVAILABLE,SETTLED,N,35
TXN0000003905,ACC000007451,CUST0009444,2024-07-10 23:42:32,IMPS,MOBILE,6476.01,INR,BEN0012382,Jaipur,Ahmedabad,DEV0011200,14.7.186.130,SUCCESS,,SETTLED,N,10
TXN0000003906,ACC000007845,CUST0006807,2024-12-14 04:18:58,CARD_PURCHASE,MOBILE,4982.38,INR,BEN0010101,Bhubaneswar,Kolkata,DEV0004333,26.47.41.183,SUCCESS,,SETTLED,N,10
TXN0000003907,ACC000013053,CUST0001425,2024-04-17 05:18:32,IMPS,MOBILE,5174.68,INR,BEN0002908,Kochi,Bengaluru,DEV0010749,64.2.116.65,SUCCESS,,SETTLED,N,10
TXN0000003908,ACC000008376,CUST0007764,2025-01-23 04:06:29,CARD_PURCHASE,BRANCH,2511.21,INR,BEN0001951,New Delhi,Bhubaneswar,DEV0006324,155.255.39.174,SUCCESS,,SETTLED,N,20
TXN0000003909,ACC000012469,CUST0004294,2023-01-13 11:10:20,INTERNAL_TRANSFER,INTERNET_BANKING,1158.65,INR,BEN0006763,Kochi,Ahmedabad,DEV0010026,184.131.24.234,SUCCESS,,SETTLED,N,0
TXN0000003910,ACC000010221,CUST0008550,2025-01-01 19:03:15,CASH_DEPOSIT,ATM,27263.53,INR,BEN0010263,Bhubaneswar,Ahmedabad,DEV0006867,76.162.239.37,SUCCESS,,SETTLED,N,20
TXN0000003911,ACC000010371,CUST0008505,2024-02-24 09:19:01,NEFT,MOBILE,24987.03,INR,BEN0000998,Ahmedabad,Bhubaneswar,DEV0007798,158.58.79.140,REVERSED,INSUFFICIENT_BALANCE,PENDING,N,10
TXN0000003912,ACC000006717,CUST0006438,2023-04-25 05:11:26,IMPS,ATM,14889.08,INR,BEN0000229,Kochi,Hyderabad,DEV0008198,32.156.167.15,SUCCESS,,SETTLED,N,10
TXN0000003913,ACC000001742,CUST0006576,2024-12-27 03:39:09,IMPS,INTERNET_BANKING,34487.26,INR,BEN0013186,Lucknow,Hyderabad,DEV0011840,73.190.224.128,FAILED,DUPLICATE_TRANSACTION,SETTLED,N,25
TXN0000003914,ACC000012774,CUST0006321,2026-01-20 14:01:15,ATM_WITHDRAWAL,BRANCH,2674.77,INR,BEN0012043,Bengaluru,Bhubaneswar,DEV0003754,29.13.204.44,SUCCESS,,SETTLED,N,20
TXN0000003915,ACC000001674,CUST0000401,2026-03-09 20:29:13,NEFT,ATM,540.04,INR,BEN0003127,Mumbai,Kochi,DEV0008452,45.196.178.162,FAILED,INVALID_CUSTOMER,SETTLED,N,35
TXN0000003916,ACC000007499,CUST0006549,2026-07-07 08:43:29,IMPS,MOBILE,7737.42,INR,BEN0002572,New Delhi,Hyderabad,DEV0009448,163.250.30.16,FAILED,AUTH_FAILURE,SETTLED,N,45
TXN0000003917,ACC000004789,CUST0007820,2025-09-24 23:19:32,CARD_PURCHASE,MOBILE,38214.05,INR,BEN0002015,Indore,Mumbai,DEV0009184,98.15.29.191,SUCCESS,,SETTLED,N,10
TXN0000003918,ACC000003962,CUST0001439,2024-12-05 08:53:00,BILL_PAYMENT,MOBILE,1694.69,INR,BEN0003165,Indore,Ahmedabad,DEV0004100,154.81.253.30,SUCCESS,,SETTLED,N,30
TXN0000003919,ACC000000819,CUST0008185,2023-08-10 22:19:42,NEFT,ATM,14017.15,INR,BEN0008044,Lucknow,Chennai,DEV0006881,131.74.173.125,SUCCESS,,SETTLED,N,30
TXN0000003920,ACC000004352,CUST0005757,2026-02-24 17:22:13,BILL_PAYMENT,API,18073.33,INR,BEN0012867,New Delhi,Chennai,DEV0001300,86.14.164.100,SUCCESS,,SETTLED,N,35
TXN0000003921,ACC000005082,CUST0009480,2024-11-02 07:38:45,NEFT,INTERNET_BANKING,47791.96,INR,BEN0010775,New Delhi,Ahmedabad,DEV0004468,189.199.207.109,SUCCESS,,PENDING,N,30
TXN0000003922,ACC000010981,CUST0002129,2025-05-17 17:40:04,BILL_PAYMENT,MOBILE,2617.99,INR,BEN0003250,Kochi,Lucknow,DEV0006980,197.174.244.66,SUCCESS,,SETTLED,N,10
TXN0000003923,ACC000008086,CUST0001961,2023-10-15 07:50:34,INTERNAL_TRANSFER,API,1720.39,INR,BEN0005075,Bengaluru,Chennai,DEV0009828,97.240.68.24,SUCCESS,,SETTLED,N,25
TXN0000003924,ACC000004641,CUST0000347,2024-02-28 17:43:24,UPI,MOBILE,1741.97,INR,BEN0004310,Bengaluru,Chennai,DEV0000680,69.188.238.188,SUCCESS,,NOT_APPLICABLE,N,20
TXN0000003925,ACC000009864,CUST0003672,2026-04-03 21:25:31,IMPS,MOBILE,2934.4,INR,BEN0013995,Kolkata,Bhubaneswar,DEV0003852,161.83.7.23,SUCCESS,,SETTLED,N,30
TXN0000003926,ACC000009826,CUST0008772,2024-01-08 13:37:01,IMPS,ATM,3588.36,INR,BEN0002554,Mumbai,Bengaluru,DEV0007663,42.237.74.179,SUCCESS,,SETTLED,N,10
TXN0000003927,ACC000001585,CUST0009401,2025-07-14 11:40:13,INTERNAL_TRANSFER,MOBILE,2502.89,INR,BEN0003714,Mumbai,Jaipur,DEV0006744,45.45.8.197,SUCCESS,,SETTLED,N,20
TXN0000003928,ACC000013841,CUST0001162,2025-01-26 07:46:05,CARD_PURCHASE,INTERNET_BANKING,2337.57,INR,BEN0007080,Ahmedabad,Ahmedabad,DEV0001724,75.126.105.177,SUCCESS,,SETTLED,N,10
TXN0000003929,ACC000013632,CUST0004342,2025-01-30 08:43:13,UPI,MOBILE,11169.17,INR,BEN0003617,Indore,Chennai,DEV0008369,31.15.117.157,SUCCESS,,SETTLED,N,10
TXN0000003930,ACC000014894,CUST0009617,2025-12-23 07:51:37,NEFT,MOBILE,13459.41,INR,BEN0004213,Hyderabad,Kochi,DEV0010421,109.115.69.188,SUCCESS,,PENDING,N,20
TXN0000003931,ACC000007247,CUST0005572,2023-07-01 15:41:33,UPI,API,7159.32,INR,BEN0014743,Lucknow,Ahmedabad,DEV0009995,56.93.52.251,SUCCESS,,SETTLED,N,25
TXN0000003932,ACC000009188,CUST0000086,2024-05-11 10:44:45,UPI,BRANCH,8842.54,INR,BEN0009059,New Delhi,Hyderabad,DEV0005195,83.96.139.6,SUCCESS,,FAILED,N,10
TXN0000003933,ACC000000384,CUST0008014,2025-04-27 20:09:28,ATM_WITHDRAWAL,MOBILE,13737.9,INR,BEN0002025,Jaipur,Bengaluru,DEV0002904,136.255.107.103,SUCCESS,,SETTLED,N,30
TXN0000003934,ACC000013534,CUST0002673,2023-10-28 23:37:34,ATM_WITHDRAWAL,BRANCH,4695.41,INR,BEN0010913,Mumbai,Mumbai,DEV0009090,143.101.26.86,SUCCESS,,SETTLED,N,10
TXN0000003935,ACC000002505,CUST0008925,2025-03-25 08:55:20,BILL_PAYMENT,POS,24266.29,INR,BEN0002357,Jaipur,Hyderabad,DEV0002955,216.180.246.209,SUCCESS,,PENDING,N,10
TXN0000003936,ACC000009543,CUST0003217,2025-01-30 09:22:03,ATM_WITHDRAWAL,POS,18536.9,INR,BEN0007634,Kolkata,Jaipur,DEV0010622,135.41.200.51,SUCCESS,,SETTLED,N,0
TXN0000003937,ACC000005155,CUST0002998,2024-05-26 17:39:24,CARD_PURCHASE,MOBILE,888.35,INR,BEN0001038,New Delhi,Bhubaneswar,DEV0008955,116.249.0.165,SUCCESS,,SETTLED,N,20
TXN0000003938,ACC000005576,CUST0004277,2024-08-23 22:29:37,UPI,MOBILE,9644.3,INR,BEN0010343,Bhubaneswar,Bhubaneswar,DEV0000071,157.221.191.45,SUCCESS,,SETTLED,N,10
TXN0000003939,ACC000003403,CUST0007984,2025-05-18 15:49:15,IMPS,ATM,18058.02,INR,BEN0005941,Kolkata,Kochi,DEV0008539,114.23.251.90,SUCCESS,,SETTLED,N,10
TXN0000003940,ACC000011357,CUST0001272,2025-05-02 04:50:21,CARD_PURCHASE,MOBILE,92011.95,INR,BEN0013976,Bhubaneswar,Kolkata,DEV0007802,96.158.3.43,SUCCESS,,SETTLED,N,0
TXN0000003941,ACC000011063,CUST0003940,2026-04-30 16:28:25,RTGS,MOBILE,2124.71,INR,BEN0002189,Bengaluru,Lucknow,DEV0008355,189.229.2.24,SUCCESS,,SETTLED,N,40
TXN0000003942,ACC000010532,CUST0007877,2023-11-10 18:22:27,IMPS,ATM,613.42,INR,BEN0002907,Hyderabad,Ahmedabad,DEV0005975,173.93.160.48,FAILED,ACCOUNT_NOT_FOUND,NOT_APPLICABLE,N,25
TXN0000003943,ACC000009973,CUST0007545,2025-07-17 15:19:18,IMPS,BRANCH,7795.62,INR,BEN0014071,New Delhi,New Delhi,DEV0001772,36.183.167.190,SUCCESS,,SETTLED,N,30
TXN0000003944,ACC000008266,CUST0005476,2025-09-24 14:28:54,IMPS,INTERNET_BANKING,7967.4,INR,BEN0002165,Bengaluru,Kochi,DEV0001812,13.205.86.147,SUCCESS,,SETTLED,N,20
TXN0000003945,ACC000000729,CUST0002727,2023-03-04 14:09:22,IMPS,MOBILE,1292.3,INR,BEN0013594,Bengaluru,Jaipur,DEV0007557,148.210.200.43,SUCCESS,,SETTLED,N,10
TXN0000003946,ACC000011360,CUST0003954,2024-12-21 23:51:14,NEFT,INTERNET_BANKING,3036.53,INR,BEN0011890,Ahmedabad,Ahmedabad,DEV0011493,105.109.232.165,SUCCESS,,SETTLED,N,10
TXN0000003947,ACC000010933,CUST0002860,2025-08-29 15:46:00,UPI,ATM,6633.94,INR,BEN0010238,Mumbai,Hyderabad,DEV0006917,48.181.15.4,SUCCESS,,SETTLED,N,10
TXN0000003948,ACC000002915,CUST0008917,2024-09-22 15:25:26,BILL_PAYMENT,ATM,3640.52,INR,BEN0002582,Kochi,Lucknow,DEV0009623,86.227.103.137,SUCCESS,,SETTLED,N,30
TXN0000003949,ACC000003192,CUST0000635,2024-10-24 02:18:20,UPI,MOBILE,12336.74,INR,BEN0007117,Ahmedabad,Chennai,DEV0004604,148.160.234.35,SUCCESS,,SETTLED,N,10
TXN0000003950,ACC000009953,CUST0006876,2025-03-17 09:44:27,NEFT,POS,3816.87,INR,BEN0003175,Chennai,Chennai,DEV0006114,74.186.142.65,SUCCESS,,SETTLED,N,30
TXN0000003951,ACC000010899,CUST0000728,2024-02-05 00:23:58,UPI,INTERNET_BANKING,8265.85,INR,BEN0006117,Kochi,Bengaluru,DEV0006626,175.95.250.245,SUCCESS,,SETTLED,N,0
TXN0000003952,ACC000006131,CUST0001039,2023-11-15 04:29:50,UPI,BRANCH,1135.95,INR,BEN0000176,Hyderabad,Chennai,DEV0000045,135.91.221.30,SUCCESS,,SETTLED,N,20
TXN0000003953,ACC000000561,CUST0007990,2024-11-25 10:08:25,CASH_DEPOSIT,MOBILE,98917.91,INR,BEN0002581,Jaipur,Bhubaneswar,DEV0003456,115.160.211.209,SUCCESS,,SETTLED,N,50
TXN0000003954,ACC000000296,CUST0006486,2023-07-20 11:39:45,CASH_DEPOSIT,INTERNET_BANKING,1889.27,INR,BEN0011306,Lucknow,Kochi,DEV0011868,130.239.104.252,FAILED,INVALID_BENEFICIARY,SETTLED,N,25
TXN0000003955,ACC000005088,CUST0005061,2025-04-22 06:26:56,ATM_WITHDRAWAL,MOBILE,3749.01,INR,BEN0011915,Chennai,Ahmedabad,DEV0003639,14.205.42.159,SUCCESS,,SETTLED,N,10
TXN0000003956,ACC000014027,CUST0008231,2024-10-25 09:17:48,BILL_PAYMENT,ATM,4993.94,INR,BEN0007230,Mumbai,Hyderabad,DEV0009740,19.254.134.153,SUCCESS,,PENDING,N,10
TXN0000003957,ACC000010510,CUST0003738,2023-11-21 18:14:29,UPI,ATM,949.65,INR,BEN0001737,Bhubaneswar,Chennai,DEV0011747,127.0.247.220,SUCCESS,,SETTLED,N,20
TXN0000003958,ACC000014810,CUST0003672,2023-04-30 11:49:43,RTGS,MOBILE,5030.73,EUR,BEN0009090,Bhubaneswar,Bhubaneswar,DEV0005321,66.244.154.28,SUCCESS,,SETTLED,N,30
TXN0000003959,ACC000000938,CUST0008513,2024-03-29 02:25:09,RTGS,MOBILE,15222.63,INR,BEN0013944,Mumbai,Jaipur,DEV0000670,108.44.164.94,REVERSED,AUTH_FAILURE,SETTLED,N,20
TXN0000003960,ACC000010000,CUST0007571,2023-09-16 18:45:28,NEFT,MOBILE,8682.83,INR,BEN0005881,Indore,Hyderabad,DEV0006971,184.24.98.190,SUCCESS,,NOT_APPLICABLE,N,30
TXN0000003961,ACC000004398,CUST0003449,2023-07-24 23:47:55,RTGS,API,779.61,INR,BEN0013883,Lucknow,Indore,DEV0007626,123.20.46.171,SUCCESS,,SETTLED,N,5
TXN0000003962,ACC000004560,CUST0004006,2023-08-19 08:28:22,UPI,INTERNET_BANKING,7707.27,INR,BEN0006090,Hyderabad,Chennai,DEV0007762,200.200.34.182,PENDING,DATABASE_ERROR,NOT_APPLICABLE,N,10
TXN0000003963,ACC000005691,CUST0004220,2024-09-23 20:26:14,UPI,INTERNET_BANKING,642.98,INR,BEN0008504,Ahmedabad,Chennai,DEV0008928,169.51.123.1,SUCCESS,,SETTLED,N,30
TXN0000003964,ACC000000275,CUST0007759,2023-12-11 23:43:00,IMPS,MOBILE,243.95,INR,BEN0006179,Hyderabad,Hyderabad,DEV0002662,175.58.29.189,SUCCESS,,SETTLED,N,10
TXN0000003965,ACC000003141,CUST0008695,2023-06-23 12:35:32,INTERNAL_TRANSFER,ATM,1777.45,INR,BEN0014120,Mumbai,Bhubaneswar,DEV0002723,127.79.133.89,SUCCESS,,SETTLED,N,50
TXN0000003966,ACC000010923,CUST0003525,2025-01-06 00:09:24,RTGS,BRANCH,38875.12,INR,BEN0005327,Chennai,Ahmedabad,DEV0006022,83.216.46.203,SUCCESS,,SETTLED,N,30
TXN0000003967,ACC000006641,CUST0005223,2024-10-16 19:24:13,ATM_WITHDRAWAL,MOBILE,2227.78,INR,BEN0008704,Kolkata,Kochi,DEV0001637,35.229.127.241,SUCCESS,,SETTLED,N,10
TXN0000003968,ACC000001332,CUST0006104,2026-05-22 23:12:09,BILL_PAYMENT,API,50534.39,INR,BEN0005558,Kochi,Chennai,DEV0000896,210.19.42.132,SUCCESS,,SETTLED,N,55
TXN0000003969,ACC000012932,CUST0000845,2026-07-06 03:58:00,IMPS,MOBILE,2382.92,INR,BEN0007656,Kolkata,Kochi,DEV0004902,40.24.116.191,SUCCESS,,SETTLED,N,20
TXN0000003970,ACC000010734,CUST0001581,2026-04-22 21:41:03,CASH_DEPOSIT,POS,19684.15,INR,BEN0008801,Lucknow,Hyderabad,DEV0010218,42.163.138.201,SUCCESS,,SETTLED,N,20
TXN0000003971,ACC000003606,CUST0000969,2025-09-12 10:58:01,UPI,MOBILE,3833.8,INR,BEN0007939,Bengaluru,Ahmedabad,DEV0001827,30.5.154.169,SUCCESS,,SETTLED,N,30
TXN0000003972,ACC000004070,CUST0008910,2023-03-23 16:15:42,INTERNAL_TRANSFER,BRANCH,824.59,INR,BEN0011008,Kochi,Chennai,DEV0002394,82.101.80.147,SUCCESS,,PENDING,N,30
TXN0000003973,ACC000001354,CUST0008581,2023-01-03 19:43:32,UPI,BRANCH,2308.7,INR,BEN0003046,Kochi,Indore,DEV0001468,156.187.11.177,SUCCESS,,SETTLED,N,0
TXN0000003974,ACC000014806,CUST0003222,2026-03-15 11:47:37,CARD_PURCHASE,API,1404.57,INR,BEN0000630,Kolkata,Ahmedabad,DEV0004578,121.232.200.162,SUCCESS,,SETTLED,N,35
TXN0000003975,ACC000003439,CUST0004306,2024-05-06 19:14:28,CASH_DEPOSIT,POS,3098.78,INR,BEN0011898,Hyderabad,Ahmedabad,DEV0004508,23.80.44.80,SUCCESS,,SETTLED,N,30
TXN0000003976,ACC000009236,CUST0000200,2026-06-24 16:56:38,CARD_PURCHASE,MOBILE,1332.91,INR,BEN0011353,New Delhi,Kolkata,DEV0002918,71.214.143.130,SUCCESS,,SETTLED,N,30
TXN0000003977,ACC000008414,CUSTX3176,2025-12-02 01:33:26,UPI,MOBILE,48200.74,INR,BEN0013533,Bengaluru,Indore,DEV0000183,189.229.193.127,SUCCESS,,SETTLED,Y,70
TXN0000003978,ACC000001048,CUST0002366,2025-10-25 20:22:45,UPI,BRANCH,11976.11,INR,BEN0004068,Jaipur,Mumbai,DEV0003460,194.116.149.223,SUCCESS,,SETTLED,N,10
TXN0000003979,ACC000013732,CUST0000101,2024-08-04 20:29:42,IMPS,API,6122.38,INR,BEN0001033,Indore,Lucknow,DEV0007822,59.189.72.58,REVERSED,DUPLICATE_TRANSACTION,SETTLED,N,15
TXN0000003980,ACC000007726,CUST0003155,2026-01-12 17:04:28,BILL_PAYMENT,MOBILE,27948.6,INR,BEN0005821,Kolkata,Bengaluru,DEV0008305,81.199.21.34,SUCCESS,,FAILED,N,40
TXN0000003981,ACC000004632,CUST0004704,2024-12-18 02:23:59,UPI,BRANCH,12138.08,INR,BEN0008669,Chennai,Kochi,DEV0006761,70.98.19.160,SUCCESS,,SETTLED,N,10
TXN0000003982,ACC000004613,CUST0008850,2023-12-26 23:09:48,IMPS,MOBILE,1573.53,INR,BEN0006591,New Delhi,Indore,DEV0003793,198.220.186.5,SUCCESS,,SETTLED,N,10
TXN0000003983,ACC000008850,CUST0002831,2026-04-08 08:42:14,IMPS,MOBILE,13815.58,INR,BEN0007855,Mumbai,Mumbai,DEV0008683,129.108.213.189,SUCCESS,,PENDING,N,10
TXN0000003984,ACC000010381,CUST0000652,2025-04-11 03:46:10,CARD_PURCHASE,MOBILE,4883.83,INR,BEN0010908,Indore,Kolkata,DEV0011993,91.211.130.216,SUCCESS,,SETTLED,N,10
TXN0000003985,ACC000013601,CUST0009009,2024-01-11 07:41:23,CARD_PURCHASE,INTERNET_BANKING,1135.74,INR,BEN0006548,Jaipur,Lucknow,DEV0010831,205.216.27.117,SUCCESS,,SETTLED,N,40
TXN0000003986,ACC000007358,CUST0005259,2026-07-14 17:12:59,UPI,ATM,8912.45,INR,BEN0002592,Bhubaneswar,Hyderabad,DEV0003009,116.131.65.201,SUCCESS,,SETTLED,N,10
TXN0000003987,ACC000013223,CUST0000272,2025-11-03 01:28:44,IMPS,MOBILE,6645.64,INR,BEN0008990,Hyderabad,Hyderabad,DEV0001844,37.19.4.3,SUCCESS,,SETTLED,N,0
TXN0000003988,ACC000005795,CUST0004572,2023-01-07 08:16:21,UPI,API,1212.91,INR,BEN0010157,Chennai,Ahmedabad,DEV0001005,71.69.144.233,SUCCESS,,SETTLED,N,55
TXN0000003989,ACC000011339,CUST0000996,2023-02-10 11:45:57,CASH_DEPOSIT,MOBILE,6599.98,INR,BEN0004241,Mumbai,Bengaluru,DEV0001031,59.129.211.145,SUCCESS,,SETTLED,N,10
TXN0000003990,ACC000006586,CUST0004917,2025-11-02 14:55:48,UPI,ATM,3501.17,INR,BEN0003159,New Delhi,New Delhi,DEV0000364,152.223.244.131,SUCCESS,,SETTLED,N,10
TXN0000003991,ACC000012497,CUST0002051,2023-08-19 19:47:08,NEFT,BRANCH,26993.77,INR,BEN0014461,Kochi,Kochi,DEV0010696,156.26.63.248,SUCCESS,,SETTLED,N,40
TXN0000003992,ACC000002789,CUST0006727,2026-07-14 18:34:58,ATM_WITHDRAWAL,MOBILE,17637.48,INR,BEN0001747,Kolkata,Chennai,DEV0000618,28.226.114.218,FAILED,UPSTREAM_TIMEOUT,SETTLED,N,25
TXN0000003993,ACC000009993,CUST0009794,2023-11-02 16:17:49,CARD_PURCHASE,MOBILE,3033.64,INR,BEN0003430,Jaipur,Indore,DEV0007498,109.26.192.101,SUCCESS,,SETTLED,N,10
TXN0000003994,ACC000001825,CUST0004222,2023-12-28 10:44:48,NEFT,MOBILE,1648.14,INR,BEN0011162,Bengaluru,Bengaluru,DEV0010236,168.115.237.74,SUCCESS,,SETTLED,N,10
TXN0000003995,ACC000004929,CUST0003514,2025-09-07 15:44:13,CARD_PURCHASE,MOBILE,805.01,INR,BEN0005774,Jaipur,Ahmedabad,DEV0010212,199.44.230.214,SUCCESS,,PENDING,N,20
TXN0000003996,ACC000002939,CUST0003980,2023-11-23 10:47:23,NEFT,ATM,2586.65,INR,BEN0003554,Kochi,Indore,DEV0002693,145.76.131.227,SUCCESS,,SETTLED,N,10
TXN0000003997,ACC000006126,CUST0007447,2025-08-26 17:35:29,ATM_WITHDRAWAL,POS,5808.95,INR,BEN0010088,Indore,Indore,DEV0002615,71.251.164.188,FAILED,DATABASE_ERROR,SETTLED,N,15
TXN0000003998,ACC000011809,CUST0002483,2023-02-17 08:25:21,CARD_PURCHASE,MOBILE,7003.36,INR,BEN0010540,Ahmedabad,Bhubaneswar,DEV0003693,26.9.225.189,SUCCESS,,SETTLED,N,10
TXN0000003999,ACC000006818,CUST0000488,2023-12-10 18:05:12,UPI,ATM,1715.54,INR,BEN0012118,Kochi,Mumbai,DEV0002197,135.68.126.181,SUCCESS,,SETTLED,N,20
